"estimate","lower","upper","onset_date","n.reported"
52,52,52,2020-05-23,52
49,49,55,2020-05-24,49
67,67,73,2020-05-25,67
56,56,62,2020-05-26,56
52,51,58,2020-05-27,51
65,64,72,2020-05-28,64
60,59,68,2020-05-29,59
71,69,78,2020-05-30,69
52,49,59,2020-05-31,49
107,103,115,2020-06-01,103
52,49,59.0249999999996,2020-06-02,48
59,55,66,2020-06-03,54
71,67,79,2020-06-04,66
73,69,82,2020-06-05,67
69,64,77,2020-06-06,62
63,58,72,2020-06-07,55
79,73,88,2020-06-08,69
63,56,72,2020-06-09,51
88,81,99,2020-06-10,73
83,74,94,2020-06-11,64
102,92,115,2020-06-12,79
86,76,100,2020-06-13,61
110,99,126,2020-06-14,79
112,99,128,2020-06-15,76
102,89,119,2020-06-16,64
94,80,111,2020-06-17,53
92,76,109,2020-06-18,46
87,71,106,2020-06-19,37
113,96,135,2020-06-20,54
88,69,109,2020-06-21,26
103,83,129,2020-06-22,33
95,73,121,2020-06-23,20
96,72,126,2020-06-24,16
97,71,131,2020-06-25,13
94,65,131,2020-06-26,8
93,62,134,2020-06-27,4
99,63,146,2020-06-28,5
99,61,153,2020-06-29,3
96,56,155,2020-06-30,NA
96,54,164,2020-07-01,NA
