"dt_notific","n.notific"
2020-01-07,1
2020-01-20,1
2020-02-02,1
2020-02-07,1
2020-02-23,1
2020-03-03,1
2020-03-05,1
2020-03-18,1
2020-03-20,2
2020-03-23,1
2020-03-24,3
2020-03-26,4
2020-03-27,3
2020-03-28,4
2020-03-29,4
2020-03-30,1
2020-03-31,1
2020-04-02,3
2020-04-04,4
2020-04-05,2
2020-04-06,1
2020-04-07,6
2020-04-08,2
2020-04-09,2
2020-04-10,1
2020-04-11,2
2020-04-13,1
2020-04-14,4
2020-04-15,1
2020-04-16,1
2020-04-17,2
2020-04-20,4
2020-04-22,4
2020-04-23,2
2020-04-24,2
2020-04-26,2
2020-04-27,1
2020-04-28,2
2020-04-29,4
2020-04-30,3
2020-05-02,2
2020-05-03,3
2020-05-04,2
2020-05-06,1
2020-05-07,1
2020-05-09,5
2020-05-10,2
2020-05-11,5
2020-05-12,3
2020-05-13,3
2020-05-14,5
2020-05-15,6
2020-05-16,2
2020-05-17,4
2020-05-18,7
2020-05-19,1
2020-05-20,8
2020-05-21,4
2020-05-22,1
2020-05-23,5
2020-05-24,3
2020-05-25,4
2020-05-26,9
2020-05-27,5
2020-05-28,5
2020-05-29,7
2020-05-30,6
2020-05-31,4
2020-06-01,10
2020-06-02,10
2020-06-03,8
2020-06-04,7
2020-06-05,12
2020-06-06,7
2020-06-07,5
2020-06-08,17
2020-06-09,9
2020-06-10,14
2020-06-11,13
2020-06-12,11
2020-06-13,12
2020-06-14,6
2020-06-15,11
2020-06-16,11
2020-06-17,16
2020-06-18,16
2020-06-19,18
2020-06-20,11
2020-06-21,7
2020-06-22,16
2020-06-23,10
2020-06-24,8
2020-06-25,22
2020-06-26,18
2020-06-27,9
2020-06-28,6
2020-06-29,16
2020-06-30,11
2020-07-01,6
2020-07-02,9
2020-07-03,4
2020-07-04,6
2020-07-05,4
2020-07-06,7
2020-07-07,6
2020-07-08,6
2020-07-09,6
2020-07-10,4
2020-07-12,1
2020-07-13,4
2020-07-14,3
2020-07-15,6
2020-07-16,2
2020-07-17,1
2020-07-18,1
2020-07-20,1
2020-07-21,1
