"estimate","lower","upper","onset_date","n.reported"
3,3,3,2020-05-13,3
3,3,3,2020-05-14,3
1,1,1,2020-05-15,1
2,2,2,2020-05-16,2
2,2,2,2020-05-17,2
2,2,2,2020-05-18,2
2,2,2,2020-05-19,2
1,1,1,2020-05-20,1
2,2,2,2020-05-21,2
3,3,3,2020-05-22,3
4,4,4,2020-05-23,4
3,3,3,2020-05-24,3
4,4,4,2020-05-25,4
5,5,5,2020-05-26,5
1,1,1,2020-05-27,1
4,4,4,2020-05-28,4
4,4,4,2020-05-29,4
4,4,5,2020-05-30,4
4,4,5,2020-05-31,4
7,7,8,2020-06-01,7
5,5,6,2020-06-02,5
6,6,7,2020-06-03,6
2,2,3,2020-06-04,2
5,5,7,2020-06-05,5
9,9,11,2020-06-06,9
9,9,11,2020-06-07,9
5,5,7,2020-06-08,5
6,6,8,2020-06-09,6
2,2,4,2020-06-10,2
5,5,8,2020-06-11,5
9,8,11,2020-06-12,8
7,6,10,2020-06-13,6
7,6,10,2020-06-14,6
4,3,7,2020-06-15,3
2,1,6,2020-06-16,1
10,8,14,2020-06-17,8
4,2,9,2020-06-18,2
6,3,11,2020-06-19,3
7,4,13,2020-06-20,4
5,2,11,2020-06-21,1
