"estimate","lower","upper","onset_date","n.reported"
4,4,4,2020-05-23,4
3,3,3,2020-05-24,3
3,3,3,2020-05-25,3
3,3,3,2020-05-26,3
1,1,1,2020-05-27,1
3,3,3,2020-05-28,3
6,6,6,2020-05-29,6
3,3,3,2020-05-30,3
3,3,3,2020-05-31,3
6,6,6,2020-06-01,6
3,3,3,2020-06-02,3
6,6,6,2020-06-03,6
4,4,5,2020-06-04,4
4,4,5,2020-06-05,4
7,7,9,2020-06-06,7
7,7,9,2020-06-07,7
5,5,7,2020-06-08,5
5,5,7,2020-06-09,5
4,4,6,2020-06-10,4
5,4,7,2020-06-11,4
10,9,12,2020-06-12,9
7,6,9,2020-06-13,6
7,6,9,2020-06-14,6
8,7,10,2020-06-15,7
5,4,8,2020-06-16,4
11,10,14,2020-06-17,10
4,3,7,2020-06-18,3
6,5,10,2020-06-19,5
15,13,19,2020-06-20,13
11,9,15,2020-06-21,9
10,8,15,2020-06-22,8
7,4,12,2020-06-23,4
13,10,18,2020-06-24,10
8,4,13,2020-06-25,4
10,6,15,2020-06-26,5
9,5,15,2020-06-27,4
11,7,18,2020-06-28,5
14,8,22,2020-06-29,6
18,12,28,2020-06-30,9
10,4,21,2020-07-01,NA
