"estimate","lower","upper","onset_date","n.reported"
3,3,3,2020-05-17,NA
2,2,2,2020-05-18,NA
0,0,0,2020-05-19,NA
0,0,0,2020-05-20,3
0,0,0,2020-05-21,2
0,0,0,2020-05-22,NA
0,0,0,2020-05-23,NA
0,0,0,2020-05-24,NA
1,1,1,2020-05-25,NA
1,1,1,2020-05-26,NA
0,0,0,2020-05-27,NA
0,0,1,2020-05-28,1
0,0,1,2020-05-29,1
1,1,2,2020-05-30,NA
1,1,2,2020-05-31,NA
2,2,3,2020-06-01,NA
2,2,3,2020-06-02,1
0,0,1,2020-06-03,1
2,2,3,2020-06-04,2
1,1,2,2020-06-05,2
0,0,1,2020-06-06,NA
1,1,2,2020-06-07,2
2,2,3,2020-06-08,1
3,3,4,2020-06-09,NA
3,3,4.02499999999964,2020-06-10,1
1,1,2,2020-06-11,2
2,2,4,2020-06-12,3
2,2,4,2020-06-13,3
1,1,3,2020-06-14,1
1,1,3,2020-06-15,2
2,2,4,2020-06-16,2
1,1,3,2020-06-17,1
0,0,2,2020-06-18,1
3,3,5,2020-06-19,2
1,1,3,2020-06-20,1
1,1,3,2020-06-21,NA
0,0,2,2020-06-22,3
0,0,3,2020-06-23,1
0,0,3,2020-06-24,1
0,0,3,2020-06-25,NA
