"dt_evoluca","n.casos"
2020-03-30,1
2020-04-07,1
2020-04-08,1
2020-04-12,1
2020-04-15,1
2020-04-23,1
2020-04-24,2
2020-04-25,1
2020-04-26,2
2020-05-03,1
2020-05-08,1
2020-05-09,2
2020-05-11,1
2020-05-12,3
2020-05-14,2
2020-05-20,3
2020-05-21,2
2020-05-28,1
2020-05-29,1
2020-06-02,1
2020-06-03,1
2020-06-04,2
2020-06-05,2
2020-06-07,2
2020-06-08,1
2020-06-10,1
2020-06-11,2
2020-06-12,3
2020-06-13,4
2020-06-15,2
2020-06-16,2
2020-06-17,1
2020-06-18,1
2020-06-19,2
2020-06-20,1
2020-06-21,1
2020-06-22,3
2020-06-23,1
2020-06-24,2
2020-06-28,1
2020-06-29,1
2020-06-30,1
2020-07-01,2
2020-07-02,3
2020-07-03,1
2020-07-04,2
2020-07-05,1
2020-07-06,1
2020-07-07,3
2020-07-08,1
2020-07-09,5
2020-07-10,3
2020-07-11,1
2020-07-12,5
2020-07-13,1
2020-07-14,3
2020-07-15,2
2020-07-16,1
2020-07-18,2
