"dt_sin_pri","n.casos"
2020-01-17,1
2020-03-04,1
2020-03-21,2
2020-03-25,1
2020-03-26,2
2020-03-29,1
2020-04-01,1
2020-04-02,1
2020-04-05,2
2020-04-07,1
2020-04-09,1
2020-04-10,1
2020-04-13,1
2020-04-15,1
2020-04-16,2
2020-04-17,1
2020-04-19,3
2020-04-22,1
2020-04-23,1
2020-04-25,2
2020-05-01,1
2020-05-02,2
2020-05-03,3
2020-05-05,1
2020-05-07,2
2020-05-08,2
2020-05-09,1
2020-05-11,3
2020-05-12,2
2020-05-13,4
2020-05-14,1
2020-05-15,3
2020-05-16,2
2020-05-17,3
2020-05-18,2
2020-05-19,4
2020-05-20,4
2020-05-21,1
2020-05-22,1
2020-05-25,1
2020-05-26,1
2020-05-27,2
2020-05-30,1
