"estimate","lower","upper","onset_date","n.reported"
13,13,13,2020-05-06,13
22,22,22,2020-05-07,22
19,19,20,2020-05-08,19
16,16,18,2020-05-09,16
30,30,32,2020-05-10,30
23,23,25,2020-05-11,23
23,23,27,2020-05-12,23
18,17,21,2020-05-13,17
17,16,20,2020-05-14,16
31,30,35,2020-05-15,30
35,33,40,2020-05-16,33
29,27,34,2020-05-17,27
26,24,31,2020-05-18,24
26,24,31,2020-05-19,24
33,30,39,2020-05-20,30
25,22,30,2020-05-21,22
33,30,39,2020-05-22,29
26,23,32,2020-05-23,22
14,11,20,2020-05-24,10
45,41,52,2020-05-25,39
23,19,29,2020-05-26,18
14,11,20,2020-05-27,10
16,12,22,2020-05-28,11
16,12,23,2020-05-29,11
16,12,23,2020-05-30,10
20,15,27,2020-05-31,13
21,16,29,2020-06-01,13
14,8,22,2020-06-02,5
16,9,25,2020-06-03,5
31,23,44,2020-06-04,16
24,15,38,2020-06-05,7
25,15,40,2020-06-06,6
25,14,41,2020-06-07,5
23,11,41,2020-06-08,2
24,12,44,2020-06-09,2
23,10,47,2020-06-10,1
24,9,52,2020-06-11,1
23,8,57,2020-06-12,NA
23,7,62,2020-06-13,NA
23,6,66,2020-06-14,NA
