"estimate","lower","upper","onset_date","n.reported"
7,7,7,2020-05-31,7
5,5,5,2020-06-01,5
12,12,12,2020-06-02,12
7,7,7,2020-06-03,7
10,10,10,2020-06-04,10
12,12,13,2020-06-05,12
8,8,9,2020-06-06,8
3,3,4,2020-06-07,3
5,5,7,2020-06-08,5
9,9,11,2020-06-09,9
4,4,5,2020-06-10,4
2,2,4,2020-06-11,2
3,3,5,2020-06-12,3
8,8,10,2020-06-13,8
6,6,8,2020-06-14,6
4,4,6,2020-06-15,4
7,7,9,2020-06-16,7
10,10,13,2020-06-17,10
8,8,11,2020-06-18,8
9,9,12,2020-06-19,9
6,6,9,2020-06-20,6
17,16,19,2020-06-21,16
9,8,11,2020-06-22,8
5,4,7,2020-06-23,4
21,20,24,2020-06-24,20
12,11,15,2020-06-25,11
14,13,18,2020-06-26,13
17,15,21,2020-06-27,15
20,18,24,2020-06-28,18
13,11,17,2020-06-29,11
14,12,18,2020-06-30,12
10,8,14,2020-07-01,8
11,9,15,2020-07-02,9
12,10,16,2020-07-03,10
9,7,13,2020-07-04,7
11,9,16,2020-07-05,9
15,12,19,2020-07-06,12
10,7,14,2020-07-07,7
11,7,16,2020-07-08,7
8,4,14,2020-07-09,3
