"estimate","lower","upper","onset_date","n.reported"
33,33,33,2020-05-08,33
40,40,40,2020-05-09,40
51,51,52,2020-05-10,51
41,41,43,2020-05-11,41
36,36,38,2020-05-12,36
29,29,31,2020-05-13,29
38,37,41,2020-05-14,37
55,53,58,2020-05-15,53
57,55,62,2020-05-16,55
49,46,53,2020-05-17,46
43,40,47,2020-05-18,40
51,48,56,2020-05-19,47
67,63,73,2020-05-20,62
42,39,48,2020-05-21,38
50,46,56,2020-05-22,45
47,43,53,2020-05-23,41
33,28,39,2020-05-24,26
81,75,91,2020-05-25,70
41,35,48,2020-05-26,32
31,26,38,2020-05-27,23
28,23,36,2020-05-28,20
48,41,57,2020-05-29,36
42,34,51,2020-05-30,28
44,35,54,2020-05-31,27
73,62,87,2020-06-01,49
46,36,58,2020-06-02,25
40,30,53,2020-06-03,18
61,49,77,2020-06-04,31
59,45,76,2020-06-05,26
52,38,70,2020-06-06,19
43,28,61,2020-06-07,10
54,38,76,2020-06-08,15
56,37,80,2020-06-09,12
54,35,81,2020-06-10,8
53,32,83,2020-06-11,7
44,23,75,2020-06-12,1
50,26,87,2020-06-13,4
45,20,91,2020-06-14,1
44,16,100,2020-06-15,NA
44,14,111,2020-06-16,NA
