"estimate","lower","upper","onset_date","n.reported"
10,10,10,2020-04-24,10
9,9,11,2020-04-25,9
12,12,14,2020-04-26,12
9,9,11,2020-04-27,9
12,12,14,2020-04-28,12
3,3,5,2020-04-29,3
10,10,12,2020-04-30,10
12,12,14,2020-05-01,12
5,5,8,2020-05-02,5
6,6,9,2020-05-03,6
16,16,19,2020-05-04,16
8,8,11,2020-05-05,8
5,5,8,2020-05-06,5
11,11,14,2020-05-07,11
7,6,9,2020-05-08,6
14,13,16,2020-05-09,13
7,6,9,2020-05-10,6
14,13,16,2020-05-11,13
13,12,15,2020-05-12,12
7,6,10,2020-05-13,6
10,9,13,2020-05-14,9
10,9,14,2020-05-15,9
13,12,17,2020-05-16,12
11,9,14,2020-05-17,9
11,9,15,2020-05-18,9
9,7,13,2020-05-19,7
9,7,13,2020-05-20,7
14,11,18,2020-05-21,11
10,7,14,2020-05-22,7
10,7,15,2020-05-23,7
9,6,14,2020-05-24,6
10,7,15,2020-05-25,6
12,8,17,2020-05-26,7
9,5,15,2020-05-27,4
8,4,14,2020-05-28,2
10,5,16,2020-05-29,3
13,8,20,2020-05-30,5
10,4,17,2020-05-31,1
11,5,19,2020-06-01,1
10,4,18,2020-06-02,NA
