"estimate","lower","upper","onset_date","n.reported"
1,1,1,2020-04-29,1
0,0,0,2020-04-30,NA
0,0,0,2020-05-01,NA
1,1,1,2020-05-02,1
0,0,0,2020-05-03,NA
0,0,0,2020-05-04,NA
1,1,1,2020-05-05,1
0,0,0,2020-05-06,NA
0,0,0,2020-05-07,NA
0,0,0,2020-05-08,NA
0,0,0,2020-05-09,NA
0,0,0,2020-05-10,NA
1,1,1,2020-05-11,1
1,1,1,2020-05-12,1
2,2,2,2020-05-13,2
0,0,0,2020-05-14,NA
0,0,0,2020-05-15,NA
0,0,0,2020-05-16,NA
0,0,1,2020-05-17,NA
3,3,4,2020-05-18,3
2,2,3,2020-05-19,2
0,0,1,2020-05-20,NA
0,0,1,2020-05-21,NA
1,1,2,2020-05-22,1
2,2,3,2020-05-23,2
1,1,2,2020-05-24,1
1,1,2,2020-05-25,1
0,0,1,2020-05-26,NA
1,1,2,2020-05-27,1
1,1,2,2020-05-28,1
1,1,2,2020-05-29,1
2,2,3,2020-05-30,2
1,1,2,2020-05-31,1
3,3,4,2020-06-01,3
1,1,2,2020-06-02,1
1,1,2,2020-06-03,1
1,1,2,2020-06-04,1
0,0,1,2020-06-05,NA
0,0,2,2020-06-06,NA
0,0,2,2020-06-07,NA
