"estimate","lower","upper","onset_date","n.reported"
8,8,8,2020-05-04,8
9,9,10,2020-05-05,9
10,10,12,2020-05-06,10
10,10,13,2020-05-07,10
5,5,8,2020-05-08,5
7,7,10,2020-05-09,7
10,9,13,2020-05-10,9
11,10,14,2020-05-11,10
12,11,16,2020-05-12,11
15,14,19,2020-05-13,14
15,13,19,2020-05-14,13
15,13,19,2020-05-15,13
15,13,20,2020-05-16,13
13,10,17,2020-05-17,10
11,8,16,2020-05-18,8
12,9,17,2020-05-19,9
17,13,22,2020-05-20,13
12,9,17,2020-05-21,8
11,8,16,2020-05-22,7
16,12,22,2020-05-23,11
13,9,19,2020-05-24,8
18,13,24,2020-05-25,12
14,10,21,2020-05-26,8
17,12,25,2020-05-27,10
18,13,26,2020-05-28,10
16,11,25,2020-05-29,8
13,7,22,2020-05-30,3
13,7,23,2020-05-31,2
27,19,39,2020-06-01,13
18,9,31,2020-06-02,2
24,14,40,2020-06-03,6
25,14,43,2020-06-04,5
23,12,43,2020-06-05,3
24,12,45,2020-06-06,3
21,9,44,2020-06-07,NA
21,9,49,2020-06-08,NA
22,9,49,2020-06-09,NA
22,9,52,2020-06-10,NA
22,9,54,2020-06-11,NA
22,8,55,2020-06-12,NA
