"dt_evoluca","n.casos"
2020-02-27,1
2020-03-14,1
2020-03-20,1
2020-03-23,1
2020-03-26,3
2020-03-27,3
2020-03-28,1
2020-03-29,1
2020-03-30,2
2020-03-31,3
2020-04-01,1
2020-04-02,2
2020-04-04,1
2020-04-06,2
2020-04-08,1
2020-04-10,1
2020-04-11,2
2020-04-12,5
2020-04-14,3
2020-04-16,1
2020-04-17,1
2020-04-18,1
2020-04-19,1
2020-04-21,3
2020-04-22,4
2020-04-23,2
2020-04-24,1
2020-04-26,2
2020-04-27,2
2020-04-29,4
2020-04-30,1
2020-05-01,1
2020-05-02,2
2020-05-03,2
2020-05-05,6
2020-05-06,3
2020-05-07,1
2020-05-08,2
2020-05-09,2
2020-05-10,4
2020-05-11,2
2020-05-12,4
2020-05-13,3
2020-05-14,2
2020-05-15,2
2020-05-16,4
2020-05-17,2
2020-05-18,5
2020-05-19,1
2020-05-20,4
2020-05-21,2
2020-05-22,1
2020-05-23,3
2020-05-24,3
2020-05-25,2
2020-05-26,2
2020-05-27,4
2020-05-28,1
2020-05-29,2
2020-05-30,3
2020-05-31,4
2020-06-01,3
2020-06-02,1
2020-06-03,4
2020-06-04,1
2020-06-05,2
