"estimate","lower","upper","onset_date","n.reported"
1,1,1,2020-06-04,1
3,3,3,2020-06-05,3
2,2,2,2020-06-06,2
1,1,1,2020-06-07,1
2,2,2,2020-06-08,2
1,1,1,2020-06-09,1
4,4,4,2020-06-10,4
0,0,0,2020-06-11,NA
2,2,2,2020-06-12,2
3,3,3,2020-06-13,3
1,1,1,2020-06-14,1
1,1,1,2020-06-15,1
4,4,4,2020-06-16,4
4,4,4,2020-06-17,4
1,1,1,2020-06-18,1
5,5,6,2020-06-19,5
5,5,6,2020-06-20,5
3,3,4,2020-06-21,3
6,6,7,2020-06-22,6
7,7,8,2020-06-23,7
0,0,1,2020-06-24,NA
1,1,2,2020-06-25,1
6,6,7,2020-06-26,6
5,5,7,2020-06-27,5
4,4,6,2020-06-28,4
5,5,7,2020-06-29,5
8,8,10,2020-06-30,8
8,8,11,2020-07-01,8
8,7,10,2020-07-02,7
6,5,8,2020-07-03,5
5,4,7,2020-07-04,4
6,5,9,2020-07-05,5
4,3,7,2020-07-06,3
3,2,6,2020-07-07,2
6,4,10,2020-07-08,4
10,8,15,2020-07-09,8
6,3,11,2020-07-10,3
9,6,15,2020-07-11,5
9,5,16,2020-07-12,4
10,5,19,2020-07-13,3
