"dt_notific","n.notific"
2020-03-22,1
2020-04-03,1
2020-04-09,1
2020-04-14,1
2020-04-16,3
2020-04-18,1
2020-04-22,2
2020-04-25,1
2020-04-27,2
2020-04-29,1
2020-05-01,1
2020-05-02,1
2020-05-03,1
2020-05-04,1
2020-05-05,1
2020-05-12,1
2020-05-13,1
2020-05-17,1
2020-05-18,1
2020-05-20,3
2020-05-22,1
2020-05-27,1
2020-05-28,2
2020-05-30,2
2020-05-31,1
2020-06-01,1
2020-06-02,1
2020-06-03,6
2020-06-04,1
2020-06-06,2
2020-06-08,3
2020-06-09,2
2020-06-10,3
2020-06-11,2
2020-06-12,7
2020-06-13,1
2020-06-15,2
2020-06-16,4
2020-06-17,1
2020-06-18,2
2020-06-19,1
2020-06-20,3
2020-06-21,3
2020-06-22,5
2020-06-23,3
2020-06-24,2
2020-06-25,6
2020-06-26,2
2020-06-27,1
2020-06-29,6
2020-06-30,9
2020-07-01,6
2020-07-02,6
2020-07-03,7
2020-07-04,1
2020-07-05,4
2020-07-06,3
2020-07-07,9
2020-07-08,8
2020-07-09,3
2020-07-10,7
2020-07-11,2
2020-07-12,2
2020-07-13,1
2020-07-14,9
2020-07-15,9
2020-07-16,2
2020-07-17,7
2020-07-18,5
2020-07-19,1
2020-07-20,8
2020-07-21,3
2020-07-22,1
2020-07-23,3
2020-07-24,4
2020-07-25,2
2020-07-26,3
2020-07-27,7
2020-07-28,3
2020-07-29,3
2020-07-30,2
2020-07-31,4
2020-08-02,3
2020-08-03,2
2020-08-04,2
2020-08-05,3
2020-08-06,4
2020-08-07,3
2020-08-09,2
2020-08-10,3
2020-08-11,4
2020-08-12,2
2020-08-13,3
2020-08-14,3
2020-08-16,1
2020-08-17,5
2020-08-19,1
2020-08-24,1
