"dt_evoluca","n.casos"
2020-04-14,1
2020-04-16,1
2020-04-19,2
2020-04-22,1
2020-04-24,2
2020-04-25,4
2020-04-26,2
2020-04-27,3
2020-04-29,3
2020-04-30,2
2020-05-01,5
2020-05-02,1
2020-05-03,2
2020-05-04,2
2020-05-05,2
2020-05-06,2
2020-05-07,3
2020-05-08,1
2020-05-09,1
2020-05-10,4
2020-05-11,2
2020-05-12,8
2020-05-13,3
2020-05-14,4
2020-05-15,1
2020-05-16,4
2020-05-17,3
2020-05-18,2
2020-05-20,1
2020-05-21,3
2020-05-22,5
2020-05-23,1
2020-05-24,4
2020-05-25,1
2020-05-26,3
2020-05-28,1
2020-05-31,1
2020-06-01,1
2020-06-04,1
