"estimate","lower","upper","onset_date","n.reported"
3,3,3,2020-05-05,3
5,5,5,2020-05-06,5
4,4,4,2020-05-07,4
3,3,3,2020-05-08,3
8,8,8,2020-05-09,8
5,5,5,2020-05-10,5
11,11,11,2020-05-11,11
0,0,1,2020-05-12,NA
5,5,6,2020-05-13,5
2,2,3,2020-05-14,2
5,5,6,2020-05-15,5
5,5,6,2020-05-16,5
1,1,2,2020-05-17,1
3,3,4,2020-05-18,3
2,2,4,2020-05-19,2
4,4,6,2020-05-20,4
3,3,5,2020-05-21,3
10,10,12,2020-05-22,10
1,1,3,2020-05-23,1
2,2,4,2020-05-24,2
5,5,7,2020-05-25,5
3,3,5,2020-05-26,3
3,3,5,2020-05-27,3
3,3,5,2020-05-28,3
5,5,7,2020-05-29,5
2,2,5,2020-05-30,2
2,2,5,2020-05-31,2
1,1,4,2020-06-01,1
3,2,5,2020-06-02,2
5,4,7,2020-06-03,4
3,2,5,2020-06-04,2
3,2,6,2020-06-05,2
4,3,7,2020-06-06,3
1,0,4,2020-06-07,NA
7,6,10,2020-06-08,6
4,2,7,2020-06-09,2
5,3,9,2020-06-10,3
6,3,10,2020-06-11,3
8,4,14,2020-06-12,4
4,1,12,2020-06-13,NA
