"estimate","lower","upper","onset_date","n.reported"
5,5,5,2020-05-02,5
3,3,4,2020-05-03,3
5,5,6,2020-05-04,5
8,8,9,2020-05-05,8
0,0,2,2020-05-06,NA
7,7,9,2020-05-07,7
1,1,3,2020-05-08,1
4,4,7,2020-05-09,4
8,8,11,2020-05-10,8
9,9,12,2020-05-11,9
6,6,9,2020-05-12,6
3,3,6,2020-05-13,3
11,10,13,2020-05-14,10
4,4,7,2020-05-15,4
7,6,9,2020-05-16,6
5,4,7,2020-05-17,4
5,4,7,2020-05-18,4
4,3,7,2020-05-19,3
6,5,9,2020-05-20,5
5,4,8,2020-05-21,4
4,3,8,2020-05-22,3
6,5,10,2020-05-23,5
7,6,11,2020-05-24,6
1,0,5,2020-05-25,NA
9,7,13,2020-05-26,7
8,6,12,2020-05-27,6
6,4,10,2020-05-28,4
3,1,7,2020-05-29,1
2,0,7,2020-05-30,NA
3,1,8,2020-05-31,1
5,2,10,2020-06-01,2
3,0,8,2020-06-02,NA
3,0,8,2020-06-03,NA
3,0,9,2020-06-04,NA
4,0,9,2020-06-05,NA
4,0,10,2020-06-06,NA
4,0,10,2020-06-07,NA
4,0,11,2020-06-08,NA
4,0,11,2020-06-09,NA
4,0,11,2020-06-10,NA
