"estimate","lower","upper","onset_date","n.reported"
10,10,10,2020-05-02,10
1,1,1,2020-05-03,1
6,6,6,2020-05-04,6
7,7,7,2020-05-05,7
9,9,9,2020-05-06,9
4,4,4,2020-05-07,4
4,4,4,2020-05-08,4
2,2,2,2020-05-09,2
1,1,2,2020-05-10,1
6,6,7,2020-05-11,6
3,3,5,2020-05-12,3
8,8,10,2020-05-13,8
1,1,4,2020-05-14,1
5,5,8,2020-05-15,5
5,4,7,2020-05-16,4
5,4,7,2020-05-17,4
6,5,9,2020-05-18,5
1,0,4,2020-05-19,NA
8,7,11,2020-05-20,7
5,4,8,2020-05-21,4
3,2,7,2020-05-22,2
5,4,9,2020-05-23,4
3,1,6,2020-05-24,1
4,2,7,2020-05-25,2
3,1,7,2020-05-26,1
3,1,7,2020-05-27,1
4,2,8,2020-05-28,2
4,2,8,2020-05-29,2
3,1,8,2020-05-30,1
3,0,7,2020-05-31,NA
5,2,10,2020-06-01,2
4,1,9,2020-06-02,1
5,2,11,2020-06-03,2
5,1,10,2020-06-04,1
5,1,10,2020-06-05,1
5,1,10,2020-06-06,1
4,0,9,2020-06-07,NA
4,0,10,2020-06-08,NA
4,0,10,2020-06-09,NA
4,0,10,2020-06-10,NA
