"estimate","lower","upper","onset_date","n.reported"
7,7,7,2020-06-02,7
11,11,13,2020-06-03,11
7,7,9,2020-06-04,7
3,3,6,2020-06-05,3
13,13,16,2020-06-06,13
16,16,19,2020-06-07,16
10,10,13,2020-06-08,10
15,14,17,2020-06-09,14
9,8,11,2020-06-10,8
6,6,9,2020-06-11,6
2,2,5,2020-06-12,2
5,5,8,2020-06-13,5
7,7,10,2020-06-14,7
7,7,10,2020-06-15,7
7,6,9,2020-06-16,6
7,6,9,2020-06-17,6
8,7,10,2020-06-18,7
12,11,15,2020-06-19,11
9,8,12,2020-06-20,8
9,8,12.0249999999996,2020-06-21,8
12,11,16,2020-06-22,11
4,3,8,2020-06-23,3
12,10,15,2020-06-24,10
13,11,16,2020-06-25,11
9,7,13,2020-06-26,7
4,2,8,2020-06-27,2
4,2,8,2020-06-28,2
11,8,16,2020-06-29,8
7,4,12,2020-06-30,4
9,6,15,2020-07-01,5
6,2,11,2020-07-02,1
9,5,16,2020-07-03,4
8,3,14,2020-07-04,2
6,1,14,2020-07-05,NA
7,1,14,2020-07-06,NA
7,1,15,2020-07-07,NA
7,1,15,2020-07-08,NA
7,1,16,2020-07-09,NA
7,1,16,2020-07-10,NA
7,1,17,2020-07-11,NA
