"dt_evoluca","n.casos"
2020-03-27,1
2020-03-30,1
2020-04-06,1
2020-04-07,1
2020-04-12,1
2020-04-22,2
2020-04-25,2
2020-04-26,1
2020-04-29,2
2020-05-01,1
2020-05-02,1
2020-05-03,2
2020-05-05,1
2020-05-08,1
2020-05-10,1
2020-05-12,1
2020-05-14,1
2020-05-15,2
2020-05-16,1
2020-05-17,3
2020-05-18,1
2020-05-19,1
2020-05-20,1
2020-05-21,1
2020-05-22,2
2020-05-23,1
2020-05-27,1
2020-05-28,1
2020-05-29,3
2020-05-30,2
2020-06-01,2
2020-06-02,1
2020-06-03,3
2020-06-06,3
2020-06-07,4
2020-06-08,2
2020-06-09,1
2020-06-10,2
2020-06-11,1
2020-06-12,2
2020-06-13,1
2020-06-14,2
2020-06-15,4
2020-06-17,3
2020-06-18,4
2020-06-19,4
2020-06-20,2
2020-06-22,3
2020-06-23,4
2020-06-25,2
2020-06-26,1
2020-06-28,2
2020-06-29,5
2020-06-30,2
2020-07-01,6
2020-07-03,3
2020-07-04,3
2020-07-05,2
2020-07-06,1
2020-07-07,1
2020-07-08,2
2020-07-09,4
2020-07-10,2
2020-07-11,2
2020-07-12,2
2020-07-13,4
2020-07-14,3
2020-07-16,6
2020-07-17,1
