"estimate","lower","upper","onset_date","n.reported"
3,3,3,2020-06-03,3
0,0,0,2020-06-04,NA
0,0,0,2020-06-05,NA
3,3,3,2020-06-06,3
4,4,4,2020-06-07,4
2,2,2,2020-06-08,2
1,1,1,2020-06-09,1
2,2,2,2020-06-10,2
1,1,1,2020-06-11,1
2,2,2,2020-06-12,2
1,1,1,2020-06-13,1
2,2,2,2020-06-14,2
4,4,4,2020-06-15,4
0,0,0,2020-06-16,NA
3,3,3,2020-06-17,3
4,4,4,2020-06-18,4
4,4,4,2020-06-19,4
2,2,3,2020-06-20,2
0,0,1,2020-06-21,NA
3,3,4,2020-06-22,3
4,4,5,2020-06-23,4
0,0,1,2020-06-24,NA
2,2,3,2020-06-25,2
1,1,2,2020-06-26,1
0,0,1,2020-06-27,NA
2,2,3,2020-06-28,2
5,5,6,2020-06-29,5
2,2,3,2020-06-30,2
6,6,7.02499999999964,2020-07-01,6
0,0,1,2020-07-02,NA
3,3,4,2020-07-03,3
3,3,5,2020-07-04,3
1,1,3,2020-07-05,1
1,1,3,2020-07-06,1
1,1,3,2020-07-07,1
2,2,4,2020-07-08,2
1,1,3,2020-07-09,1
0,0,3,2020-07-10,NA
1,0,3,2020-07-11,NA
1,0,4,2020-07-12,NA
