"estimate","lower","upper","onset_date","n.reported"
5,5,5,2020-06-03,5
2,2,2,2020-06-04,2
1,1,1,2020-06-05,1
4,4,4,2020-06-06,4
7,7,7,2020-06-07,7
5,5,5,2020-06-08,5
2,2,2,2020-06-09,2
5,5,5,2020-06-10,5
1,1,1,2020-06-11,1
4,4,4,2020-06-12,4
4,4,4,2020-06-13,4
4,4,4,2020-06-14,4
7,7,7,2020-06-15,7
0,0,0,2020-06-16,NA
4,4,4,2020-06-17,4
9,9,10,2020-06-18,9
10,10,11,2020-06-19,10
5,5,6,2020-06-20,5
2,2,3,2020-06-21,2
3,3,4,2020-06-22,3
6,6,7,2020-06-23,6
1,1,2,2020-06-24,1
3,3,4,2020-06-25,3
4,4,5,2020-06-26,4
2,2,3,2020-06-27,2
6,6,7,2020-06-28,6
8,8,10,2020-06-29,8
2,2,4,2020-06-30,2
8,8,10,2020-07-01,8
2,2,4,2020-07-02,2
6,6,8,2020-07-03,6
5,5,7,2020-07-04,5
4,4,7,2020-07-05,4
6,5,8,2020-07-06,5
5,4,8,2020-07-07,4
5,4,8,2020-07-08,4
2,1,5,2020-07-09,1
2,0,5,2020-07-10,NA
2,0,6,2020-07-11,NA
3,0,8,2020-07-12,NA
