"estimate","lower","upper","onset_date","n.reported"
64,64,64,2020-05-13,64
57,57,57,2020-05-14,57
54,54,54,2020-05-15,54
52,52,52,2020-05-16,52
53,53,53,2020-05-17,53
56,56,56,2020-05-18,56
63,63,63,2020-05-19,63
48,48,49,2020-05-20,48
46,46,49,2020-05-21,46
53,53,56,2020-05-22,53
30,30,33,2020-05-23,30
43,42,46,2020-05-24,42
46,45,50,2020-05-25,45
38,36,42,2020-05-26,36
43,40,47,2020-05-27,40
33,30,38,2020-05-28,30
25,22,30,2020-05-29,22
34,30,39,2020-05-30,30
31,28,37,2020-05-31,27
26,22,32,2020-06-01,21
22,18,28,2020-06-02,16
35,30,41,2020-06-03,28
38,33,45,2020-06-04,31
27,22,34,2020-06-05,19
31,26,39,2020-06-06,23
25,19,32,2020-06-07,16
26,20,34,2020-06-08,16
31,25,39,2020-06-09,20
28,22,37,2020-06-10,16
27,20,36,2020-06-11,14
30,23,39,2020-06-12,16
23,15,32,2020-06-13,8
33,26,43,2020-06-14,17
36,27,46,2020-06-15,18
29,20,40,2020-06-16,11
24,15,35,2020-06-17,5
25,16,37,2020-06-18,6
21,11,33,2020-06-19,1
28,18,42,2020-06-20,6
27,16,42,2020-06-21,3
