"estimate","lower","upper","onset_date","n.reported"
112,112,112,2020-05-25,112
52,52,53,2020-05-26,52
46,46,48,2020-05-27,46
79,77,83,2020-05-28,77
62,59,68,2020-05-29,59
61,58,67,2020-05-30,57
43,39,48,2020-05-31,39
121,114,130,2020-06-01,111
74,69,81.0249999999996,2020-06-02,67
58,54,65,2020-06-03,52
65,60,72,2020-06-04,58
86,80,95,2020-06-05,77
61,56,68,2020-06-06,53
72,67,81,2020-06-07,63
43,38,50,2020-06-08,36
52,46,61,2020-06-09,43
97,88,108,2020-06-10,80
36,31,44,2020-06-11,28
47,41,55,2020-06-12,37
50,43,59,2020-06-13,38
58,50,69,2020-06-14,43
98,88,112,2020-06-15,74
39,32,48,2020-06-16,26
52,44,62,2020-06-17,36
56,47,69,2020-06-18,37
54,44,67,2020-06-19,32
86,72,104,2020-06-20,52
45,34,58,2020-06-21,23
37,28,51,2020-06-22,18
38,27,53,2020-06-23,17
45,32,62,2020-06-24,18
60,45,82,2020-06-25,23
53,36,74,2020-06-26,16
51,34,75,2020-06-27,13
52,33,78,2020-06-28,11
48,29,78,2020-06-29,8
46,24,80,2020-06-30,5
43,19,83,2020-07-01,3
39,13,93,2020-07-02,1
38,9,113.025,2020-07-03,NA
