"estimate","lower","upper","onset_date","n.reported"
51,51,51,2020-05-13,51
41,41,41,2020-05-14,41
37,37,37,2020-05-15,37
42,42,42,2020-05-16,42
41,41,41,2020-05-17,41
42,42,42,2020-05-18,42
48,48,48,2020-05-19,48
33,33,33,2020-05-20,33
36,36,38,2020-05-21,36
41,41,43,2020-05-22,41
20,20,22,2020-05-23,20
28,28,30,2020-05-24,28
35,34,37,2020-05-25,34
25,24,28,2020-05-26,24
28,26,31,2020-05-27,26
27,25,31,2020-05-28,25
18,16,22,2020-05-29,16
26,23,30,2020-05-30,23
25,22,29,2020-05-31,22
19,15,23,2020-06-01,15
15,12,20,2020-06-02,11
22,19,27,2020-06-03,18
30,26,35,2020-06-04,25
17,13,23,2020-06-05,12
21,16,26,2020-06-06,15
18,14,24,2020-06-07,12
19,14,25,2020-06-08,12
24,19,31,2020-06-09,16
21,16,28,2020-06-10,13
19,13,26,2020-06-11,10
19,14,27,2020-06-12,10
17,11,25,2020-06-13,7
25,19,33,2020-06-14,14
22,16,31,2020-06-15,11
21,14,29,2020-06-16,9
17,10,26,2020-06-17,5
16,9,25,2020-06-18,3
14,7,24,2020-06-19,1
19,10,29,2020-06-20,4
19,10,31,2020-06-21,3
