"estimate","lower","upper","onset_date","n.reported"
738,738,738,2020-04-14,738
893,888,903,2020-04-15,888
779,773,791,2020-04-16,771
862,854,879,2020-04-17,850
941,931,958,2020-04-18,924
880,870,898,2020-04-19,859
1313,1300,1338,2020-04-20,1278
865,853,884,2020-04-21,837
926,914,947,2020-04-22,893
953,939,974,2020-04-23,914
1008,993,1031,2020-04-24,962
1035,1020,1058,2020-04-25,983
912,896,933,2020-04-26,860
1031,1014,1055,2020-04-27,967
931,915,953.025,2020-04-28,867
800,783,820,2020-04-29,738
1085,1064,1111,2020-04-30,995
1456,1430.975,1489,2020-05-01,1325
999,977,1026,2020-05-02,895
995,972,1023,2020-05-03,880
1120,1092,1151,2020-05-04,975
1103,1075,1135.025,2020-05-05,943
992,963,1024,2020-05-06,828
1051,1020,1086,2020-05-07,856
1051,1017,1087,2020-05-08,829
1044,1007,1084,2020-05-09,790
1436,1390,1487,2020-05-10,1044
1163,1118,1212,2020-05-11,799
1101,1053,1153,2020-05-12,711
1029,976.975,1083,2020-05-13,612
1054,996,1116,2020-05-14,568
1199,1128,1272,2020-05-15,581
1084,1009,1165,2020-05-16,434
1085,998,1177,2020-05-17,354
1291,1184,1411,2020-05-18,357
1122,1007,1245,2020-05-19,229
1144,1008,1293.025,2020-05-20,175
983,828,1151.025,2020-05-21,87
1036,828.975,1288,2020-05-22,47
1134,803,1608.025,2020-05-23,13
