"estimate","lower","upper","onset_date","n.reported"
390,390,390,2020-04-12,390
403,401,408,2020-04-13,401
395,392,402,2020-04-14,392
490,485,499,2020-04-15,483
423,417,433,2020-04-16,414
496,488,506,2020-04-17,482
555,546,568,2020-04-18,536
475,466,487,2020-04-19,455
667,656,683,2020-04-20,638
437,427,450,2020-04-21,414
502,491,516,2020-04-22,474
476,465,491,2020-04-23,446
517,505,533,2020-04-24,482
523,510,540,2020-04-25,483
446,433,462,2020-04-26,408
487,474,503,2020-04-27,443
448,434,464,2020-04-28,402
404,389,421,2020-04-29,356
524,506,544,2020-04-30,455
623,603,647,2020-05-01,534
474,455.975,497,2020-05-02,395
487,466.975,510,2020-05-03,396
570,546,597,2020-05-04,452
477,454,503,2020-05-05,363
423,399,449,2020-05-06,305
475,448,506,2020-05-07,329
466,436,500,2020-05-08,298
506,471,543,2020-05-09,299
603,562,649,2020-05-10,331
503,460,551,2020-05-11,234
476,429,527,2020-05-12,188
471,419,529,2020-05-13,155
422,364.975,483,2020-05-14,102
441,375,514,2020-05-15,84
450,374,534,2020-05-16,59
506,414.975,616,2020-05-17,48
537,421,681,2020-05-18,32
523,386,695,2020-05-19,15
501,339,725,2020-05-20,3
500,307,800.025,2020-05-21,NA
