"estimate","lower","upper","onset_date","n.reported"
2,2,2,2020-04-26,2
4,4,5,2020-04-27,4
5,5,6,2020-04-28,5
5,5,8,2020-04-29,5
7,7,10,2020-04-30,7
11,10,14,2020-05-01,10
8,7,11,2020-05-02,7
6,5,9,2020-05-03,5
9,8,13,2020-05-04,8
13,12,17,2020-05-05,12
2,1,6,2020-05-06,1
9,8,13,2020-05-07,8
12,10,17,2020-05-08,10
11,8,16,2020-05-09,8
24,21,31,2020-05-10,20
20,16,26,2020-05-11,15
9,5,15,2020-05-12,5
17,13,25,2020-05-13,12
20,15,29,2020-05-14,13
34,27,45,2020-05-15,23
32,24,44,2020-05-16,20
26,18,37,2020-05-17,14
32,23,46,2020-05-18,17
33,23,48,2020-05-19,14
49,35,69,2020-05-20,22
39,26,60,2020-05-21,13
39,25,59,2020-05-22,11
53,35,79,2020-05-23,15
56,36,88,2020-05-24,11
83,54,129,2020-05-25,18
66,38,109,2020-05-26,6
78,43,132,2020-05-27,6
106,58,185,2020-05-28,6
155,84,295.025,2020-05-29,9
158,77,318,2020-05-30,2
197,87,440,2020-05-31,4
208.5,80,527.025,2020-06-01,1
224,72,670,2020-06-02,NA
241,67,864,2020-06-03,1
237,59,993.049999999999,2020-06-04,NA
