"estimate","lower","upper","onset_date","n.reported"
1,1,1,2020-05-03,NA
0,0,0,2020-05-04,NA
1,1,1,2020-05-05,NA
1,1,1,2020-05-06,NA
0,0,0,2020-05-07,1
2,2,2,2020-05-08,NA
1,1,1,2020-05-09,1
1,1,1,2020-05-10,1
0,0,0,2020-05-11,NA
1,1,1,2020-05-12,2
2,2,2,2020-05-13,1
1,1,1,2020-05-14,1
0,0,0,2020-05-15,NA
0,0,0,2020-05-16,1
0,0,0,2020-05-17,2
1,1,1,2020-05-18,1
2,2,2,2020-05-19,NA
2,2,2,2020-05-20,NA
2,2,3,2020-05-21,NA
1,1,2,2020-05-22,1
3,3,4,2020-05-23,2
0,0,1,2020-05-24,2
5,5,6,2020-05-25,2
2,2,3,2020-05-26,1
1,1,2,2020-05-27,3
1,1,2,2020-05-28,NA
3,3,4,2020-05-29,5
1,1,2,2020-05-30,2
4,4,5,2020-05-31,1
4,4,6,2020-06-01,1
3,3,5,2020-06-02,3
4,4,6,2020-06-03,1
3,3,5,2020-06-04,4
5,5,7,2020-06-05,4
1,1,3,2020-06-06,3
0,0,2,2020-06-07,4
0,0,3,2020-06-08,3
0,0,3,2020-06-09,5
1,0,3,2020-06-10,1
1,0,4,2020-06-11,NA
