"estimate","lower","upper","onset_date","n.reported"
11,11,11,2020-05-18,11
11,11,12,2020-05-19,11
16,16,17,2020-05-20,16
13,13,14,2020-05-21,13
16,16,18,2020-05-22,16
12,12,14,2020-05-23,12
12,12,14,2020-05-24,12
11,11,13,2020-05-25,11
10,10,12,2020-05-26,10
16,16,18,2020-05-27,16
12,12,14,2020-05-28,12
12,12,14,2020-05-29,12
3,3,5,2020-05-30,3
10,10,12,2020-05-31,10
21,21,24,2020-06-01,21
8,8,11,2020-06-02,8
15,15,18,2020-06-03,15
16,15,18,2020-06-04,15
13,12,15,2020-06-05,12
9,8,11,2020-06-06,8
12,11,14,2020-06-07,11
13,12,16,2020-06-08,12
14,13,17,2020-06-09,13
10,9,13,2020-06-10,9
14,12,17,2020-06-11,12
24,22,28,2020-06-12,22
11,9,15,2020-06-13,9
8,5,12,2020-06-14,5
20,17,25,2020-06-15,17
19,16,24,2020-06-16,15
14,10,20,2020-06-17,9
19,15,25,2020-06-18,13
18,13,25,2020-06-19,10
21,14,29,2020-06-20,10
16,9,25,2020-06-21,4
20,13,31,2020-06-22,6
21,13,33,2020-06-23,5
17,8,30,2020-06-24,NA
19,10,33,2020-06-25,1
18,9,33,2020-06-26,NA
