"dt_notific","n.notific"
2020-03-16,1
2020-03-23,2
2020-03-25,1
2020-03-26,1
2020-03-30,1
2020-04-01,3
2020-04-02,4
2020-04-03,4
2020-04-05,1
2020-04-07,1
2020-04-08,1
2020-04-09,1
2020-04-10,1
2020-04-13,2
2020-04-14,4
2020-04-16,2
2020-04-18,1
2020-04-21,1
2020-04-22,2
2020-04-23,3
2020-04-24,2
2020-04-25,3
2020-04-27,11
2020-04-28,2
2020-04-29,3
2020-04-30,3
2020-05-01,1
2020-05-02,2
2020-05-03,1
2020-05-04,5
2020-05-05,3
2020-05-06,3
2020-05-07,2
2020-05-09,1
2020-05-10,1
2020-05-11,4
2020-05-12,1
2020-05-13,4
2020-05-15,4
2020-05-16,1
2020-05-19,4
2020-05-22,1
2020-05-25,1
2020-05-26,2
2020-05-28,3
2020-05-29,2
