"estimate","lower","upper","onset_date","n.reported"
36,36,36,2020-04-17,36
27,27,28,2020-04-18,27
29,29,31,2020-04-19,29
38,37,41,2020-04-20,37
22,21,24,2020-04-21,21
38,37,41,2020-04-22,37
34,33,37,2020-04-23,33
38,36,41,2020-04-24,36
32,30,36,2020-04-25,30
30,27,34,2020-04-26,27
29,26,34,2020-04-27,26
37,33,42,2020-04-28,33
34,31,40,2020-04-29,30
31,27,37,2020-04-30,26
39,34,45,2020-05-01,33
34,29,40,2020-05-02,27
36,31,43,2020-05-03,28
47,42,55,2020-05-04,38
32,26,40,2020-05-05,22
46,39,53,2020-05-06,34
27,20,35,2020-05-07,14
32,25,41,2020-05-08,18
43,35,52,2020-05-09,26
43,35,53,2020-05-10,24
38,29,49,2020-05-11,18
44,34,55,2020-05-12,21
43,33,55,2020-05-13,19
41,31,54,2020-05-14,15
40,29,53,2020-05-15,12
38,26,52,2020-05-16,8
40,28,55,2020-05-17,8
40,27,55,2020-05-18,6
41,28,58,2020-05-19,6
38,25,56,2020-05-20,2
39,25,57,2020-05-21,1
41,27,60,2020-05-22,2
40,26,60,2020-05-23,1
40,24,60,2020-05-24,NA
40,24,62,2020-05-25,NA
40,24,62,2020-05-26,NA
