"estimate","lower","upper","onset_date","n.reported"
10,10,10,2020-04-22,10
14,14,14,2020-04-23,14
9,9,9,2020-04-24,9
16,16,19,2020-04-25,16
12,12,16,2020-04-26,12
11,10,16,2020-04-27,10
17,15,22,2020-04-28,15
11,9,16,2020-04-29,9
12,9,17,2020-04-30,9
11,8,16,2020-05-01,8
14,11,19,2020-05-02,11
22,19,28,2020-05-03,19
13,10,18,2020-05-04,10
9,6,14,2020-05-05,6
13,9,19,2020-05-06,9
9,5,15,2020-05-07,5
18,15,25,2020-05-08,14
17,13,23,2020-05-09,12
14,10,20,2020-05-10,9
12,8,18,2020-05-11,7
15,11,22,2020-05-12,10
10,6,17,2020-05-13,5
13,8,20,2020-05-14,7
12,8,19,2020-05-15,6
16,12,23,2020-05-16,10
11,6,18,2020-05-17,4
11,6,18,2020-05-18,4
12,6,19,2020-05-19,4
19,14,27,2020-05-20,11
15,10,23,2020-05-21,7
11,6,19,2020-05-22,3
11,5,18,2020-05-23,2
11,5,19,2020-05-24,2
15,9,24,2020-05-25,5
13,7,22,2020-05-26,3
13,6,22,2020-05-27,2
14,7,23,2020-05-28,2
15,8,25,2020-05-29,3
14,7,25,2020-05-30,2
14,6,25,2020-05-31,1
