"estimate","lower","upper","onset_date","n.reported"
86,86,86,2020-04-21,86
94,94,95,2020-04-22,94
104,104,106,2020-04-23,104
105,105,107,2020-04-24,105
107,107,110,2020-04-25,107
84,83,87,2020-04-26,83
93,91,96,2020-04-27,91
115,112,119,2020-04-28,112
102,99,107,2020-04-29,98
109,105,114,2020-04-30,104
127,123,133,2020-05-01,121
91,86,98,2020-05-02,84
101,96,108,2020-05-03,93
96,90,103,2020-05-04,86
95,89,103,2020-05-05,85
103,97,111,2020-05-06,91
67,60,75,2020-05-07,54
84,77,93,2020-05-08,69
81,73,91,2020-05-09,64
118,110,129,2020-05-10,97
92,82,103,2020-05-11,67
109,98,121,2020-05-12,80
106,94,119,2020-05-13,74
104,92,118,2020-05-14,68
105,92,119,2020-05-15,67
79,66,93,2020-05-16,39
86,73,101,2020-05-17,43
95,80,111,2020-05-18,46
88,73,105,2020-05-19,36
99,83,118,2020-05-20,43
85,68,104,2020-05-21,26
92,74,112.025,2020-05-22,29
83,64,105,2020-05-23,17
89,69,112,2020-05-24,18
88,67,114,2020-05-25,14
83,60,110.025,2020-05-26,7
82,58,112,2020-05-27,4
84,59,117,2020-05-28,2
91,63,129,2020-05-29,5
87,58,129,2020-05-30,NA
