"estimate","lower","upper","onset_date","n.reported"
55,55,55,2020-05-24,55
71,71,73,2020-05-25,71
50,50,52,2020-05-26,50
43,43,45,2020-05-27,43
49,48,52,2020-05-28,48
58,57,62,2020-05-29,57
75,73,79,2020-05-30,73
81,79,86,2020-05-31,79
117,114,124,2020-06-01,114
107,104,114,2020-06-02,104
89,87,96,2020-06-03,87
68,65,74,2020-06-04,65
92,89,99,2020-06-05,89
100,96,108,2020-06-06,96
103,99,111,2020-06-07,98
103,99,111,2020-06-08,98
90,86,98,2020-06-09,85
127,122,136,2020-06-10,120
76,71,84,2020-06-11,69
94,88,102,2020-06-12,85
79,73,88,2020-06-13,69
86,79,95,2020-06-14,73
108,100,120,2020-06-15,91
72,64,83,2020-06-16,55
80,70,92,2020-06-17,58
90,78,104,2020-06-18,61
79,66,94,2020-06-19,45
105,90,125,2020-06-20,59
92,76,111,2020-06-21,43
72,56,92,2020-06-22,26
58,41,79,2020-06-23,13
64,45,88,2020-06-24,12
87,63.9750000000002,118,2020-06-25,20
78,54,111,2020-06-26,10
81,54,117,2020-06-27,10
73,45,113,2020-06-28,5
66,36,110,2020-06-29,1
64,31,116,2020-06-30,NA
64,28,126,2020-07-01,NA
65,26,137,2020-07-02,NA
