"estimate","lower","upper","onset_date","n.reported"
58,58,58,2020-05-22,58
54,53,59,2020-05-23,53
63,61,67,2020-05-24,61
84,81,89,2020-05-25,81
68,65,74,2020-05-26,65
57,53,63,2020-05-27,53
57,53,63,2020-05-28,52
57,53,63,2020-05-29,52
43,39,50,2020-05-30,38
54,49,60,2020-05-31,47
80,75,87,2020-06-01,72
64,59,72,2020-06-02,55
68,62,76,2020-06-03,58
61,55,69,2020-06-04,50
55,49,64,2020-06-05,44
47,41,56,2020-06-06,35
59,52,69,2020-06-07,46
55,47,64,2020-06-08,40
57,49,67,2020-06-09,41
74,66,85,2020-06-10,56
50,41,61,2020-06-11,31
62,53,73,2020-06-12,41
71,62,83,2020-06-13,48
55,45,67,2020-06-14,30
68,58,81,2020-06-15,40
74,62,88,2020-06-16,42
68,56,82,2020-06-17,34
63,50,78,2020-06-18,27
67,54,83,2020-06-19,29
64,50,80,2020-06-20,22
65,50,83,2020-06-21,20
66,50,85,2020-06-22,17
74,57,95,2020-06-23,20
72,54,96,2020-06-24,15
80,60,107,2020-06-25,18
72,52,100,2020-06-26,8
72,49.9750000000002,103,2020-06-27,5
70,47,105,2020-06-28,1
73,48,110,2020-06-29,2
72,46,113,2020-06-30,NA
