"dt_sin_pri","n.casos"
2020-01-10,1
2020-01-22,1
2020-02-22,1
2020-02-24,1
2020-02-28,1
2020-03-01,1
2020-03-02,1
2020-03-03,2
2020-03-05,1
2020-03-14,1
2020-03-15,6
2020-03-16,2
2020-03-18,5
2020-03-19,3
2020-03-20,3
2020-03-21,4
2020-03-22,1
2020-03-24,5
2020-03-25,5
2020-03-26,5
2020-03-27,3
2020-03-28,3
2020-03-31,2
2020-04-01,3
2020-04-02,4
2020-04-03,2
2020-04-04,1
2020-04-05,1
2020-04-06,2
2020-04-07,3
2020-04-08,1
2020-04-09,1
2020-04-10,2
2020-04-11,4
2020-04-12,2
2020-04-13,3
2020-04-14,4
2020-04-15,2
2020-04-16,2
2020-04-18,2
2020-04-19,4
2020-04-22,2
2020-04-23,1
2020-04-24,4
2020-04-25,2
2020-04-26,2
2020-04-27,4
2020-04-28,4
2020-04-29,2
2020-04-30,3
2020-05-01,5
2020-05-02,3
2020-05-03,3
2020-05-04,6
2020-05-05,4
2020-05-06,2
2020-05-07,2
2020-05-08,4
2020-05-09,5
2020-05-10,2
2020-05-11,1
2020-05-12,3
2020-05-13,6
2020-05-14,1
2020-05-15,7
2020-05-16,4
2020-05-17,5
2020-05-18,4
2020-05-19,6
2020-05-20,8
2020-05-21,3
2020-05-22,2
2020-05-23,1
2020-05-24,4
2020-05-25,3
2020-05-26,3
2020-05-27,2
2020-05-28,6
2020-05-29,3
2020-05-30,4
2020-05-31,5
2020-06-03,1
