"estimate","lower","upper","onset_date","n.reported"
3,3,3,2020-04-22,3
3,3,3,2020-04-23,3
6,6,7,2020-04-24,6
6,6,7,2020-04-25,6
3,3,4,2020-04-26,3
4,4,6,2020-04-27,4
7,7,9,2020-04-28,7
3,3,5,2020-04-29,3
7,7,9,2020-04-30,7
12,12,14,2020-05-01,12
6,6,8,2020-05-02,6
4,4,6,2020-05-03,4
7,7,9,2020-05-04,7
6,6,8,2020-05-05,6
7,7,10,2020-05-06,7
5,5,8,2020-05-07,5
7,7,10,2020-05-08,7
6,6,9,2020-05-09,6
7,7,10,2020-05-10,7
7,6,9,2020-05-11,6
6,5,9,2020-05-12,5
12,11,15,2020-05-13,11
7,6,10,2020-05-14,6
13,12,16,2020-05-15,12
8,7,12,2020-05-16,7
8,7,12,2020-05-17,7
8,7,12,2020-05-18,7
7,5,11,2020-05-19,5
13,11,17,2020-05-20,11
10,7,14,2020-05-21,7
8,5,12,2020-05-22,5
5,2,9,2020-05-23,2
5,2,10,2020-05-24,2
7,4,12,2020-05-25,3
11,7,17,2020-05-26,6
6,2,13,2020-05-27,1
6,2,13,2020-05-28,NA
7,2,14,2020-05-29,NA
7,2,15,2020-05-30,NA
7,2,15,2020-05-31,NA
