"estimate","lower","upper","onset_date","n.reported"
2,2,2,2020-04-12,NA
1,1,1,2020-04-13,NA
1,1,2,2020-04-14,2
0,0,1,2020-04-15,1
1,1,2,2020-04-16,1
2,2,3,2020-04-17,NA
1,1,2,2020-04-18,1
0,0,1,2020-04-19,2
1,1,2,2020-04-20,1
0,0,1,2020-04-21,NA
2,2,3,2020-04-22,1
1,1,2,2020-04-23,NA
0,0,1,2020-04-24,2
0,0,1,2020-04-25,1
2,2,3,2020-04-26,NA
1,1,2,2020-04-27,NA
1,1,3,2020-04-28,2
4,4,6,2020-04-29,1
0,0,2,2020-04-30,1
3,3,5,2020-05-01,4
2,2,4,2020-05-02,NA
2,2,4,2020-05-03,3
1,1,3,2020-05-04,2
2,2,4,2020-05-05,2
1,1,3,2020-05-06,1
1,1,4,2020-05-07,2
0,0,3,2020-05-08,1
1,0,3,2020-05-09,1
3,2,5,2020-05-10,NA
2,1,5,2020-05-11,NA
2,1,5,2020-05-12,2
3,2,7,2020-05-13,1
1,0,6,2020-05-14,1
3,1,7,2020-05-15,2
2,0,7,2020-05-16,NA
2,0,7,2020-05-17,1
2,0,7,2020-05-18,NA
2,0,7,2020-05-19,NA
2,0,7,2020-05-20,NA
2,0,7,2020-05-21,NA
