"estimate","lower","upper","onset_date","n.reported"
50,50,50,2020-05-11,50
42,42,45,2020-05-12,42
41,41,45,2020-05-13,41
35,35,39,2020-05-14,35
50,49,54,2020-05-15,49
44,43,48,2020-05-16,43
35,34,39,2020-05-17,34
40,39,44,2020-05-18,39
35,33,39,2020-05-19,33
66,64,70,2020-05-20,64
45,43,49,2020-05-21,43
39,37,43,2020-05-22,37
43,41,47,2020-05-23,41
30,28,34,2020-05-24,28
40,38,44,2020-05-25,38
52,50,57,2020-05-26,50
33,30,37,2020-05-27,30
28,25,32,2020-05-28,25
33,30,38,2020-05-29,30
42,39,48,2020-05-30,38
51,46,57,2020-05-31,45
63,58,70,2020-06-01,56
43,38,50,2020-06-02,36
58,52,65,2020-06-03,49
50,44,58,2020-06-04,40
43,37,52,2020-06-05,32
62,54,72,2020-06-06,47
60,51,70,2020-06-07,42
52,42,63,2020-06-08,31
71,61,85,2020-06-09,46
61,50,74,2020-06-10,33
52,40,67,2020-06-11,22
59,46,75,2020-06-12,25
55,42,72,2020-06-13,18
61,46,80,2020-06-14,18
60,43.9750000000002,82,2020-06-15,12
67,47,94,2020-06-16,12
66,43,98,2020-06-17,5
71,45.9750000000002,115,2020-06-18,5
70,43,123,2020-06-19,1
