"estimate","lower","upper","onset_date","n.reported"
18,18,18,2020-05-11,18
14,14,16,2020-05-12,14
17,17,19,2020-05-13,17
13,13,15,2020-05-14,13
21,21,24,2020-05-15,21
14,14,17,2020-05-16,14
7,7,10,2020-05-17,7
13,12,15,2020-05-18,12
17,16,20,2020-05-19,16
20,19,23,2020-05-20,19
27,26,30,2020-05-21,26
15,14,18,2020-05-22,14
18,17,21,2020-05-23,17
14,13,17,2020-05-24,13
17,16,21,2020-05-25,16
21,19,25,2020-05-26,19
16,14,20,2020-05-27,14
11,9,15,2020-05-28,9
17,14,21,2020-05-29,14
19,15,24,2020-05-30,15
20,17,26,2020-05-31,16
29,25,36,2020-06-01,24
28,24,35,2020-06-02,22
24,19,31,2020-06-03,17
22,17,30,2020-06-04,15
18,13,26,2020-06-05,10
33,27,42,2020-06-06,22
29,22,40,2020-06-07,16
24,16,35,2020-06-08,9
34,25,47,2020-06-09,17
27,17,40,2020-06-10,8
25,15,39,2020-06-11,5
24,13,39,2020-06-12,2
27,15,45,2020-06-13,3
27,14,48,2020-06-14,1
30,16,53,2020-06-15,2
29,15,55,2020-06-16,1
30,15,62,2020-06-17,1
31,14,68,2020-06-18,1
30,13,71,2020-06-19,NA
