"estimate","lower","upper","onset_date","n.reported"
3,3,3,2020-05-05,3
5,5,5,2020-05-06,5
6,6,6,2020-05-07,6
7,7,7,2020-05-08,7
7,7,7,2020-05-09,7
7,7,7,2020-05-10,7
9,9,9,2020-05-11,9
13,13,13,2020-05-12,13
4,4,4,2020-05-13,4
7,7,7,2020-05-14,7
8,8,8,2020-05-15,8
9,9,9,2020-05-16,9
5,5,6,2020-05-17,5
8,8,9,2020-05-18,8
6,6,7,2020-05-19,6
7,7,9,2020-05-20,7
9,9,11,2020-05-21,9
12,12,14,2020-05-22,12
9,9,11,2020-05-23,9
13,13,15,2020-05-24,13
10,10,12,2020-05-25,10
14,14,16,2020-05-26,14
11,11,13,2020-05-27,11
8,8,10,2020-05-28,8
10,10,12,2020-05-29,10
10,10,13,2020-05-30,10
11,11,14,2020-05-31,11
7,7,10,2020-06-01,7
10,9,12,2020-06-02,9
14,13,16,2020-06-03,13
8,7,11,2020-06-04,7
10,9,13,2020-06-05,9
7,6,10,2020-06-06,6
8,7,11,2020-06-07,7
9,7,12,2020-06-08,7
9,7,13,2020-06-09,7
7,4,12,2020-06-10,4
4,1,9,2020-06-11,NA
8,4,14,2020-06-12,3
8,3,14,2020-06-13,1
