"estimate","lower","upper","onset_date","n.reported"
17,17,17,2020-05-15,17
27,27,29,2020-05-16,27
26,26,28,2020-05-17,26
20,20,22,2020-05-18,20
13,13,16,2020-05-19,13
22,22,25,2020-05-20,22
17,16,19,2020-05-21,16
19,18,21,2020-05-22,18
19,18,22,2020-05-23,18
15,14,18,2020-05-24,14
22,21,25,2020-05-25,21
19,18,23,2020-05-26,18
35,34,40,2020-05-27,34
33,31,37,2020-05-28,31
16,15,21,2020-05-29,15
32,30,36,2020-05-30,30
26,24,31,2020-05-31,24
55,52,61,2020-06-01,52
26,23,31,2020-06-02,23
31,28,36,2020-06-03,28
27,24,32,2020-06-04,24
33,29,38,2020-06-05,29
21,17,26,2020-06-06,17
25,22,31,2020-06-07,21
29,24,35,2020-06-08,23
28,23,34,2020-06-09,21
38,32,46,2020-06-10,29
42,36,51,2020-06-11,31
29,22,37,2020-06-12,17
27,20,36,2020-06-13,14
24,16,34,2020-06-14,9
29,20,41,2020-06-15,11
29,19,42,2020-06-16,8
29,17,45,2020-06-17,5
29,16,49,2020-06-18,3
31,16,57,2020-06-19,2
32,15,66,2020-06-20,1
35,17,80,2020-06-21,2
33,14,84,2020-06-22,NA
33,12,92,2020-06-23,NA
