"estimate","lower","upper","onset_date","n.reported"
20,20,20,2020-04-23,20
17,17,18,2020-04-24,17
35,35,37,2020-04-25,35
32,32,35,2020-04-26,32
30,29,32,2020-04-27,29
46,45,49,2020-04-28,45
28,27,31,2020-04-29,27
39,38,42,2020-04-30,38
50,49,53,2020-05-01,49
26,25,29,2020-05-02,25
31,30,34,2020-05-03,30
25,24,28,2020-05-04,24
39,38,43,2020-05-05,38
39,37,42,2020-05-06,37
42,40,46,2020-05-07,40
45,43,49,2020-05-08,43
38,36,42,2020-05-09,36
56,54,60,2020-05-10,54
31,29,35,2020-05-11,29
34,31,38,2020-05-12,31
48,45,53,2020-05-13,45
45,42,50,2020-05-14,42
37,34,42,2020-05-15,33
47,44,52,2020-05-16,43
37,33,42,2020-05-17,32
34,29,39,2020-05-18,28
28,24,34,2020-05-19,22
37,33,43,2020-05-20,31
28,23,34,2020-05-21,21
37,31,43,2020-05-22,28
38,32,46,2020-05-23,28
35,29,43,2020-05-24,24
35,28,44,2020-05-25,22
27,20,37,2020-05-26,12
36,28,47,2020-05-27,18
35,26,47,2020-05-28,14
33,22,46,2020-05-29,9
32,19,47,2020-05-30,5
31,17,48.0249999999996,2020-05-31,2
32,16,52,2020-06-01,NA
