"dt_evoluca","n.casos"
2020-02-18,1
2020-02-28,1
2020-03-13,1
2020-03-18,1
2020-03-19,1
2020-03-21,3
2020-03-23,2
2020-03-25,1
2020-03-26,2
2020-03-27,1
2020-03-28,1
2020-03-29,1
2020-03-30,3
2020-03-31,3
2020-04-01,2
2020-04-02,4
2020-04-03,6
2020-04-04,2
2020-04-05,4
2020-04-06,3
2020-04-07,1
2020-04-09,2
2020-04-11,1
2020-04-12,4
2020-04-13,2
2020-04-14,1
2020-04-16,4
2020-04-17,1
2020-04-18,1
2020-04-19,4
2020-04-20,1
2020-04-21,4
2020-04-22,2
2020-04-23,2
2020-04-24,3
2020-04-25,1
2020-04-26,3
2020-04-27,5
2020-04-28,4
2020-04-29,4
2020-04-30,1
2020-05-01,5
2020-05-02,1
2020-05-03,1
2020-05-04,2
2020-05-05,1
2020-05-07,3
2020-05-08,2
2020-05-09,1
2020-05-10,4
2020-05-11,4
2020-05-12,7
2020-05-13,3
2020-05-14,4
2020-05-15,2
2020-05-16,2
2020-05-17,3
2020-05-18,2
2020-05-19,2
2020-05-20,4
2020-05-21,3
2020-05-22,6
2020-05-23,3
2020-05-24,6
2020-05-25,4
2020-05-26,5
2020-05-27,8
2020-05-28,3
2020-05-29,2
2020-05-30,5
2020-05-31,4
2020-06-01,3
2020-06-02,1
2020-06-03,1
2020-06-04,1
