"estimate","lower","upper","onset_date","n.reported"
5,5,5,2020-05-15,5
7,7,7,2020-05-16,7
11,11,11,2020-05-17,11
2,2,3,2020-05-18,2
6,6,7,2020-05-19,6
5,5,7,2020-05-20,5
6,6,8,2020-05-21,6
9,9,12,2020-05-22,9
5,5,8,2020-05-23,5
5,4,9,2020-05-24,4
9,7,13,2020-05-25,7
10,8,15,2020-05-26,8
12,9,17,2020-05-27,9
7,4,12,2020-05-28,4
9,6,15,2020-05-29,6
11,7,16,2020-05-30,7
4,1,10,2020-05-31,NA
8,5,14,2020-06-01,4
7,4,13,2020-06-02,3
8,4,15,2020-06-03,3
10,5,17,2020-06-04,4
13,8,20,2020-06-05,6
14,9,23,2020-06-06,7
11,5,19,2020-06-07,3
13,7,22,2020-06-08,5
11,6,20,2020-06-09,3
11,6,20.0249999999996,2020-06-10,3
11,5,20,2020-06-11,2
11,5,20,2020-06-12,2
11,5,21,2020-06-13,2
11,4,21,2020-06-14,1
13,6,24,2020-06-15,3
12,5,23,2020-06-16,2
10,3,21,2020-06-17,NA
10,3,21,2020-06-18,NA
10,3,22,2020-06-19,NA
10,3,23,2020-06-20,NA
12,4,25,2020-06-21,1
11,3,25,2020-06-22,NA
11,3,26,2020-06-23,NA
