"estimate","lower","upper","onset_date","n.reported"
2,2,2,2020-04-27,2
0,0,0,2020-04-28,NA
1,1,4,2020-04-29,1
4,4,8,2020-04-30,4
2,2,6,2020-05-01,2
2,1,5,2020-05-02,1
3,2,7,2020-05-03,2
7,6,12,2020-05-04,6
6,5,11,2020-05-05,5
6,5,12,2020-05-06,5
3,2,9,2020-05-07,2
7,5,12,2020-05-08,5
3,1,8,2020-05-09,1
5,3,11,2020-05-10,3
4,2,11,2020-05-11,2
7,4,14,2020-05-12,4
6,3,13,2020-05-13,3
4,1,12,2020-05-14,1
5,2,14,2020-05-15,2
6,2,15,2020-05-16,2
5,1,16,2020-05-17,1
9,5,21,2020-05-18,4
6,1,17,2020-05-19,1
5,1,16,2020-05-20,1
5,1,15,2020-05-21,1
5,1,14,2020-05-22,1
4,0,12,2020-05-23,NA
3,0,12,2020-05-24,NA
3,0,12,2020-05-25,NA
3,0,12,2020-05-26,NA
3,0,12,2020-05-27,NA
3,0,12,2020-05-28,NA
3,0,13,2020-05-29,NA
3,0,14,2020-05-30,NA
3,0,15,2020-05-31,NA
3,0,15,2020-06-01,NA
3,0,16,2020-06-02,NA
3,0,17,2020-06-03,NA
3,0,18,2020-06-04,NA
3,0,19,2020-06-05,NA
