"estimate","lower","upper","onset_date","n.reported"
6,6,6,2020-05-17,6
2,2,2,2020-05-18,2
6,6,6,2020-05-19,6
5,5,7,2020-05-20,5
6,6,8,2020-05-21,6
9,9,12,2020-05-22,9
5,5,8,2020-05-23,5
5,4,9,2020-05-24,4
11,10,16,2020-05-25,10
10,8,14,2020-05-26,8
11,8,16,2020-05-27,8
8,5,13,2020-05-28,5
9,6,15,2020-05-29,6
10,7,16,2020-05-30,7
3,0,8,2020-05-31,NA
6,3,12,2020-06-01,3
7,3,13,2020-06-02,3
7,4,14,2020-06-03,3
8,4,14,2020-06-04,3
7.5,3,15,2020-06-05,2
14,9,23,2020-06-06,7
10,5,19,2020-06-07,3
12,6,22,2020-06-08,4
12,6,23,2020-06-09,4
10,4,21,2020-06-10,2
11,4,22,2020-06-11,2
11,5,23,2020-06-12,2
12,5,25,2020-06-13,2
13,5,27,2020-06-14,1
14,5,31,2020-06-15,1
18,7,39.0249999999996,2020-06-16,2
20,7,47,2020-06-17,1
26,10,66,2020-06-18,3
30,11,84,2020-06-19,3
31,9,93,2020-06-20,1
34,10,112,2020-06-21,2
33,9,123,2020-06-22,1
32,8,136,2020-06-23,NA
32,8,146,2020-06-24,NA
31,7,165,2020-06-25,NA
