"dt_evoluca","n.casos"
2020-04-12,2
2020-04-16,2
2020-04-17,1
2020-04-21,2
2020-04-22,1
2020-04-25,2
2020-04-28,1
2020-04-29,1
2020-04-30,3
2020-05-01,4
2020-05-02,2
2020-05-03,1
2020-05-04,6
2020-05-05,1
2020-05-06,1
2020-05-07,5
2020-05-08,2
2020-05-09,5
2020-05-10,4
2020-05-11,1
2020-05-12,5
2020-05-13,13
2020-05-14,6
2020-05-15,5
2020-05-16,6
2020-05-17,6
2020-05-18,4
2020-05-19,7
2020-05-20,5
2020-05-21,6
2020-05-22,9
2020-05-23,5
2020-05-24,4
2020-05-25,10
2020-05-26,8
2020-05-27,8
2020-05-28,6
2020-05-29,6
2020-05-30,8
2020-06-01,3
2020-06-02,4
2020-06-03,3
2020-06-04,5
2020-06-05,2
2020-06-06,7
2020-06-07,4
2020-06-08,5
2020-06-09,4
2020-06-10,3
2020-06-11,2
2020-06-12,2
2020-06-13,3
2020-06-14,1
2020-06-15,2
2020-06-16,3
2020-06-17,2
2020-06-18,4
2020-06-19,3
2020-06-20,2
2020-06-21,2
2020-06-22,1
2020-06-25,1
