"dt_evoluca","n.casos"
2020-03-22,1
2020-03-28,1
2020-04-12,2
2020-04-16,1
2020-04-17,2
2020-04-18,1
2020-04-21,1
2020-04-22,3
2020-04-25,1
2020-04-28,1
2020-04-29,1
2020-04-30,3
2020-05-01,5
2020-05-02,3
2020-05-03,1
2020-05-04,7
2020-05-05,1
2020-05-06,1
2020-05-07,6
2020-05-08,4
2020-05-09,6
2020-05-10,4
2020-05-11,3
2020-05-12,6
2020-05-13,13
2020-05-14,9
2020-05-15,4
2020-05-16,7
2020-05-17,11
2020-05-18,5
2020-05-19,7
2020-05-20,6
2020-05-21,6
2020-05-22,10
2020-05-23,7
2020-05-24,4
2020-05-25,11
2020-05-26,8
2020-05-27,11
2020-05-28,6
2020-05-29,6
2020-05-30,8
2020-05-31,2
2020-06-01,4
2020-06-02,5
2020-06-03,4
2020-06-04,6
2020-06-05,7
2020-06-06,7
2020-06-07,4
2020-06-08,6
2020-06-09,3
2020-06-10,4
2020-06-11,2
2020-06-12,3
2020-06-13,4
2020-06-14,2
2020-06-15,4
2020-06-16,4
2020-06-17,2
2020-06-18,4
2020-06-19,3
2020-06-20,1
2020-06-21,4
2020-06-22,3
2020-06-23,1
2020-06-25,8
2020-06-26,3
2020-06-27,3
2020-06-28,1
2020-06-29,1
2020-06-30,3
2020-07-01,1
2020-07-02,1
2020-07-03,2
2020-07-04,3
2020-07-05,1
2020-07-06,3
2020-07-07,1
