"estimate","lower","upper","onset_date","n.reported"
3,3,3,2020-06-03,3
10,10,10,2020-06-04,10
19,19,19,2020-06-05,19
15,15,17,2020-06-06,15
6,6,8,2020-06-07,6
8,8,10,2020-06-08,8
11,11,14,2020-06-09,11
17,17,20,2020-06-10,17
7,7,10,2020-06-11,7
5,5,8,2020-06-12,5
11,10,13,2020-06-13,10
12,11,14,2020-06-14,11
12,11,14,2020-06-15,11
9,8,11,2020-06-16,8
12,11,14,2020-06-17,11
8,7,11,2020-06-18,7
11,10,14,2020-06-19,10
11,10,14,2020-06-20,10
5,4,8,2020-06-21,4
13,12,16,2020-06-22,12
7,6,10,2020-06-23,6
9,8,12,2020-06-24,8
7,6,11,2020-06-25,6
15,13,18,2020-06-26,13
10,8,14,2020-06-27,8
14,12,18,2020-06-28,12
8,5,12,2020-06-29,5
7,4,12,2020-06-30,4
14,11,19,2020-07-01,10
6,3,11,2020-07-02,2
8,4,13,2020-07-03,3
7,3,13,2020-07-04,2
9,5,15,2020-07-05,3
13,8,20,2020-07-06,6
10,5,17,2020-07-07,2
8,3,16,2020-07-08,NA
9,3,17,2020-07-09,NA
9,3,18,2020-07-10,NA
9,3,18,2020-07-11,NA
10,3,18,2020-07-12,NA
