"estimate","lower","upper","onset_date","n.reported"
27,27,27,2020-05-15,27
18,18,20,2020-05-16,18
16,16,18,2020-05-17,16
20,20,23,2020-05-18,20
21,21,24,2020-05-19,21
13,13,16,2020-05-20,13
18,18,21,2020-05-21,18
16,15,18,2020-05-22,15
16,15,18,2020-05-23,15
12,11,15,2020-05-24,11
28,27,31,2020-05-25,27
18,17,21,2020-05-26,17
19,18,22,2020-05-27,18
14,13,17,2020-05-28,13
20,19,24,2020-05-29,19
19,17,22,2020-05-30,17
21,19,25,2020-05-31,19
39,36,44,2020-06-01,36
24,21,28,2020-06-02,21
14,11,18,2020-06-03,11
19,16,23,2020-06-04,16
34,31,40,2020-06-05,31
30,27,36,2020-06-06,27
14,11,19,2020-06-07,11
23,19,28,2020-06-08,19
18,15,23,2020-06-09,14
30,26,36,2020-06-10,25
17,13,23,2020-06-11,12
20,16,26,2020-06-12,14
20,15,27,2020-06-13,13
19,14,26,2020-06-14,11
17,11,25,2020-06-15,8
17,10,25,2020-06-16,6
25,17,35,2020-06-17,11
27,18,40,2020-06-18,9
30,20,47,2020-06-19,9
28,17,48,2020-06-20,5
32,19,58,2020-06-21,6
29,16,60,2020-06-22,2
28,14,64,2020-06-23,NA
