"estimate","lower","upper","onset_date","n.reported"
16,16,16,2020-05-23,16
11,11,14,2020-05-24,11
27,27,31,2020-05-25,27
18,17,21,2020-05-26,17
18,17,21,2020-05-27,17
16,15,19,2020-05-28,15
19,18,22,2020-05-29,18
18,17,22,2020-05-30,17
20,18,24,2020-05-31,18
44,41,49,2020-06-01,41
25,23,30,2020-06-02,23
14,12,18,2020-06-03,12
18,16,23,2020-06-04,16
33,30,38,2020-06-05,30
29,26,34,2020-06-06,26
13,11,18,2020-06-07,11
22,19,27,2020-06-08,19
16,13,21,2020-06-09,13
30,26,35,2020-06-10,26
18,14,23,2020-06-11,14
19,15,24,2020-06-12,15
19,15,24,2020-06-13,15
23,20,29,2020-06-14,19
22,19,28,2020-06-15,18
17,14,23,2020-06-16,13
22,18,29,2020-06-17,17
24,20,31,2020-06-18,18
28,22,35,2020-06-19,20
25,20,33,2020-06-20,17
23,17,30,2020-06-21,14
18,12,26,2020-06-22,9
15,9,24,2020-06-23,6
19,12,29,2020-06-24,7
27,18,39,2020-06-25,10
40,28,58,2020-06-26,14
42,27,64,2020-06-27,9
56,35,87,2020-06-28,12
51,29,89,2020-06-29,4
56,29,106,2020-06-30,3
64,30,147,2020-07-01,3
