"estimate","lower","upper","onset_date","n.reported"
4,4,4,2020-05-22,4
1,1,1,2020-05-23,1
4,4,4,2020-05-24,4
11,11,11,2020-05-25,11
3,3,3,2020-05-26,3
5,5,5,2020-05-27,5
2,2,2,2020-05-28,2
4,4,4,2020-05-29,4
5,5,5,2020-05-30,5
5,5,5,2020-05-31,5
5,5,5,2020-06-01,5
3,3,4,2020-06-02,3
6,6,7,2020-06-03,6
6,6,7,2020-06-04,6
7,7,9,2020-06-05,7
10,10,12,2020-06-06,10
8,8,10,2020-06-07,8
6,6,8,2020-06-08,6
7,7,9,2020-06-09,7
7,7,9,2020-06-10,7
3,3,5,2020-06-11,3
4,4,6,2020-06-12,4
8,8,11,2020-06-13,8
8,7,10,2020-06-14,7
6,5,8,2020-06-15,5
5,4,7,2020-06-16,4
6,5,8,2020-06-17,5
10,9,13,2020-06-18,9
12,11,15,2020-06-19,11
6,5,9,2020-06-20,5
3,2,6,2020-06-21,2
4,3,7,2020-06-22,3
4,3,7,2020-06-23,3
4,3,7,2020-06-24,3
3,2,7,2020-06-25,2
6,4,9,2020-06-26,4
6,4,10,2020-06-27,4
4,1,8,2020-06-28,1
8,5,13,2020-06-29,5
5,1,11,2020-06-30,NA
