"estimate","lower","upper","onset_date","n.reported"
2,2,2,2020-05-22,2
1,1,1,2020-05-23,1
2,2,2,2020-05-24,2
9,9,9,2020-05-25,9
2,2,2,2020-05-26,2
2,2,2,2020-05-27,2
1,1,1,2020-05-28,1
2,2,2,2020-05-29,2
2,2,2,2020-05-30,2
4,4,4,2020-05-31,4
4,4,4,2020-06-01,4
1,1,2,2020-06-02,1
3,3,4,2020-06-03,3
3,3,5,2020-06-04,3
6,6,8,2020-06-05,6
10,10,12,2020-06-06,10
6,6,8,2020-06-07,6
5,5,7,2020-06-08,5
5,5,7,2020-06-09,5
5,5,7,2020-06-10,5
3,3,5,2020-06-11,3
4,4,7,2020-06-12,4
5,5,8,2020-06-13,5
6,6,9,2020-06-14,6
4,4,7,2020-06-15,4
3,3,6,2020-06-16,3
5,4,7,2020-06-17,4
9,8,12,2020-06-18,8
10,9,13,2020-06-19,9
5,4,7,2020-06-20,4
3,2,5,2020-06-21,2
2,1,4,2020-06-22,1
3,2,6,2020-06-23,2
3,2,6,2020-06-24,2
3,2,6,2020-06-25,2
5,4,9,2020-06-26,4
4,2,7,2020-06-27,2
3,1,7,2020-06-28,1
8,5,13,2020-06-29,5
4,0,10,2020-06-30,NA
