date,observed,estimate,upper,lower,type
2020-03-08,8,8,8,8,covid
2020-03-09,9,9,9,9,covid
2020-03-10,10,10,10,10,covid
2020-03-11,14,14,14,14,covid
2020-03-12,24,24,24,24,covid
2020-03-13,31,31,31,31,covid
2020-03-14,40,40,40,40,covid
2020-03-15,54,54,54,54,covid
2020-03-16,71,71,71,71,covid
2020-03-17,97,97,97,97,covid
2020-03-18,129,129,129,129,covid
2020-03-19,176,176,176,176,covid
2020-03-20,210,210,210,210,covid
2020-03-21,255,255,255,255,covid
2020-03-22,300,300,300,300,covid
2020-03-23,368,368,368,368,covid
2020-03-24,433,433,433,433,covid
2020-03-25,481,481,481,481,covid
2020-03-26,546,546,546,546,covid
2020-03-27,628,628,628,628,covid
2020-03-28,688,688,688,688,covid
2020-03-29,741,741,741,741,covid
2020-03-30,807,807,807,807,covid
2020-03-31,863,863,863,863,covid
2020-04-01,907,907,907,907,covid
2020-04-02,943,943,943,943,covid
2020-04-03,967,967,967,967,covid
2020-04-04,962,962,962,962,covid
2020-04-05,980,980,980,980,covid
2020-04-06,1005,1005,1005,1005,covid
2020-04-07,1017,1017,1017,1017,covid
2020-04-08,1008,1008,1008,1008,covid
2020-04-09,1028,1028,1028,1028,covid
2020-04-10,1036,1036,1036,1036,covid
2020-04-11,1029,1029,1029,1029,covid
2020-04-12,1053,1053,1054,1053,covid
2020-04-13,1081,1081,1084,1081,covid
2020-04-14,1086,1086,1090,1086,covid
2020-04-15,1104,1104,1110,1104,covid
2020-04-16,1126,1126,1137,1126,covid
2020-04-17,1164,1164,1176,1164,covid
2020-04-18,1176,1176,1191,1176,covid
2020-04-19,1199,1200,1219,1199,covid
2020-04-20,1224,1225,1247,1224,covid
2020-04-21,1247,1251,1275,1247,covid
2020-04-22,1308,1315,1341,1308,covid
2020-04-23,1330,1339,1370,1330,covid
2020-04-24,1341,1353,1385,1341,covid
2020-04-25,1338,1352,1399,1338,covid
2020-04-26,1356,1370,1430,1356,covid
2020-04-27,1394,1412,1479,1394,covid
2020-04-28,1419,1442,1527,1419,covid
2020-04-29,1446,1471,1570,1446,covid
2020-04-30,1464,1491,1604,1464,covid
2020-05-01,1477,1508,1631,1477,covid
2020-05-02,1495,1537,1659,1495,covid
2020-05-03,1512,1559,1691,1512,covid
2020-05-04,1528,1580,1727,1528,covid
2020-05-05,1524,1585,1739,1527,covid
2020-05-06,1518,1595,1752,1527,covid
2020-05-07,1503,1593,1756,1517,covid
2020-05-08,1481,1581,1758,1499,covid
2020-05-09,1479,1595,1769,1503,covid
2020-05-10,1489,1624,1812,1518,covid
2020-05-11,1502,1648,1845,1539,covid
2020-05-12,1508,1684,1882,1562,covid
2020-05-13,1500,1705,1924,1562,covid
