date,observed,estimate,upper,lower,type
2020-03-08,16,16,16,16,covid
2020-03-09,18,18,18,18,covid
2020-03-10,22,22,22,22,covid
2020-03-11,30,30,30,30,covid
2020-03-12,45,45,45,45,covid
2020-03-13,58,58,58,58,covid
2020-03-14,83,83,83,83,covid
2020-03-15,118,118,118,118,covid
2020-03-16,153,153,153,153,covid
2020-03-17,217,217,217,217,covid
2020-03-18,305,305,305,305,covid
2020-03-19,405,405,405,405,covid
2020-03-20,520,520,520,520,covid
2020-03-21,627,627,627,627,covid
2020-03-22,735,735,735,735,covid
2020-03-23,882,882,882,882,covid
2020-03-24,1046,1046,1046,1046,covid
2020-03-25,1237,1237,1237,1237,covid
2020-03-26,1445,1445,1445,1445,covid
2020-03-27,1650,1650,1650,1650,covid
2020-03-28,1820,1820,1820,1820,covid
2020-03-29,1967,1967,1967,1967,covid
2020-03-30,2213,2213,2213,2213,covid
2020-03-31,2382,2382,2382,2382,covid
2020-04-01,2488,2488,2488,2488,covid
2020-04-02,2614,2614,2614,2614,covid
2020-04-03,2648,2648,2648,2648,covid
2020-04-04,2687,2687,2687,2687,covid
2020-04-05,2725,2725,2725,2725,covid
2020-04-06,2836,2836,2836,2836,covid
2020-04-07,2926,2926,2926,2926,covid
2020-04-08,2946,2946,2946,2946,covid
2020-04-09,2990,2990,2990,2990,covid
2020-04-10,3003,3003,3003,3003,covid
2020-04-11,3021,3021,3021,3021,covid
2020-04-12,3071,3071,3071,3071,covid
2020-04-13,3176,3176,3176,3176,covid
2020-04-14,3228,3228,3228,3228,covid
2020-04-15,3315,3315,3315,3315,covid
2020-04-16,3353,3353,3353,3353,covid
2020-04-17,3449,3449,3449,3449,covid
2020-04-18,3471,3471,3472,3471,covid
2020-04-19,3554,3554,3560,3554,covid
2020-04-20,3701,3701,3709,3701,covid
2020-04-21,3805,3806,3820,3805,covid
2020-04-22,4032,4033,4055,4032,covid
2020-04-23,4167,4169,4199,4167,covid
2020-04-24,4290,4294,4334,4290,covid
2020-04-25,4373,4379,4427,4373,covid
2020-04-26,4507,4514,4581,4507,covid
2020-04-27,4708,4719,4803,4708,covid
2020-04-28,4760,4776,4874,4760,covid
2020-04-29,4842,4864,4986,4842,covid
2020-04-30,4936,4967,5109,4936,covid
2020-05-01,4958,4995,5158,4958,covid
2020-05-02,5049,5100,5285,5049,covid
2020-05-03,5154,5217,5433,5155,covid
2020-05-04,5234,5303,5561,5238,covid
2020-05-05,5227,5314,5600,5231,covid
2020-05-06,5209,5308,5622,5215,covid
2020-05-07,5181,5301,5633,5188,covid
2020-05-08,5136,5280,5639,5145,covid
2020-05-09,5068,5248,5617,5088,covid
2020-05-10,5105,5314,5697,5133,covid
2020-05-11,5222,5449,5865,5256,covid
2020-05-12,5285,5539,5996,5328,covid
2020-05-13,5274,5568,6064,5328,covid
2020-05-14,5245,5585,6120,5309,covid
2020-05-15,5225,5604,6172,5301,covid
2020-05-16,5208,5636,6233,5299,covid
2020-05-17,5188,5683,6307,5305,covid
