date,observed,estimate,upper,lower,type
2020-03-01,1,1,1,1,covid
2020-03-02,2,2,2,2,covid
2020-03-03,2,2,2,2,covid
2020-03-04,2,2,2,2,covid
2020-03-05,2,2,2,2,covid
2020-03-06,3,3,3,3,covid
2020-03-07,6,6,6,6,covid
2020-03-08,7,7,7,7,covid
2020-03-09,8,8,8,8,covid
2020-03-10,9,9,9,9,covid
2020-03-11,13,13,13,13,covid
2020-03-12,22,22,22,22,covid
2020-03-13,30,30,30,30,covid
2020-03-14,40,40,40,40,covid
2020-03-15,53,53,53,53,covid
2020-03-16,70,70,70,70,covid
2020-03-17,96,96,96,96,covid
2020-03-18,130,130,130,130,covid
2020-03-19,178,178,178,178,covid
2020-03-20,211,211,211,211,covid
2020-03-21,257,257,257,257,covid
2020-03-22,298,298,298,298,covid
2020-03-23,368,368,368,368,covid
2020-03-24,431,431,431,431,covid
2020-03-25,480,480,480,480,covid
2020-03-26,546,546,546,546,covid
2020-03-27,629,629,629,629,covid
2020-03-28,689,689,689,689,covid
2020-03-29,748,748,748,748,covid
2020-03-30,811,811,811,811,covid
2020-03-31,872,872,872,872,covid
2020-04-01,915,915,915,915,covid
2020-04-02,953,953,953,953,covid
2020-04-03,981,981,981,981,covid
2020-04-04,976,976,976,976,covid
2020-04-05,993,993,993,993,covid
2020-04-06,1016,1016,1016,1016,covid
2020-04-07,1028,1028,1028,1028,covid
2020-04-08,1026,1026,1026,1026,covid
2020-04-09,1050,1050,1050,1050,covid
2020-04-10,1059,1059,1059,1059,covid
2020-04-11,1054,1054,1054,1054,covid
2020-04-12,1081,1081,1081,1081,covid
2020-04-13,1106,1106,1106,1106,covid
2020-04-14,1113,1113,1113,1113,covid
2020-04-15,1137,1137,1137,1137,covid
2020-04-16,1157,1157,1157,1157,covid
2020-04-17,1189,1189,1189,1189,covid
2020-04-18,1201,1201,1201,1201,covid
2020-04-19,1227,1227,1227,1227,covid
2020-04-20,1256,1256,1256,1256,covid
2020-04-21,1276,1276,1281,1276,covid
2020-04-22,1341,1341,1346,1341,covid
2020-04-23,1366,1367,1376,1366,covid
2020-04-24,1378,1379,1393,1378,covid
2020-04-25,1379,1380,1398,1379,covid
2020-04-26,1402,1405,1422,1402,covid
2020-04-27,1443,1448,1472,1443,covid
2020-04-28,1480,1488,1513,1480,covid
2020-04-29,1517,1528,1556,1517,covid
2020-04-30,1549,1560,1596,1549,covid
2020-05-01,1568,1583,1625,1568,covid
2020-05-02,1580,1597,1649,1580,covid
2020-05-03,1604,1626,1691,1604,covid
2020-05-04,1632,1658,1735,1632,covid
2020-05-05,1644,1673,1758,1644,covid
2020-05-06,1651,1685,1777,1651,covid
2020-05-07,1644,1680,1786,1644,covid
2020-05-08,1632,1677,1793,1634,covid
2020-05-09,1636,1687,1810,1641,covid
2020-05-10,1654,1715,1843,1662,covid
2020-05-11,1686,1758,1890,1695,covid
2020-05-12,1713,1794,1935,1726,covid
2020-05-13,1726,1818,1972,1744,covid
2020-05-14,1731,1829,2005,1759,covid
2020-05-15,1721,1836,2029,1754,covid
2020-05-16,1734,1867,2070,1775,covid
2020-05-17,1751,1912,2117,1800,covid
2020-05-18,1768,1952,2166,1828,covid
2020-05-19,1767,1980,2208,1834,covid
2020-05-20,1780,2014,2268,1862,covid
2020-05-21,1752,2012,2291,1849,covid
2020-05-22,1731,2027,2324,1857,covid
2020-05-23,1713,2052,2366,1853,covid
2020-05-24,1717,2105,2442,1882,covid
2020-05-25,1721,2162,2516,1915,covid
2020-05-26,1716,2206,2604,1948,covid
2020-03-01,77,77,77,77,srag
2020-03-02,82,82,82,82,srag
2020-03-03,87,87,87,87,srag
2020-03-04,92,92,92,92,srag
2020-03-05,92,92,92,92,srag
2020-03-06,100,100,100,100,srag
2020-03-07,107,107,107,107,srag
2020-03-08,110,110,110,110,srag
2020-03-09,117,117,117,117,srag
2020-03-10,119,119,119,119,srag
2020-03-11,125,125,125,125,srag
2020-03-12,154,154,154,154,srag
2020-03-13,170,170,170,170,srag
2020-03-14,187,187,187,187,srag
2020-03-15,221,221,221,221,srag
2020-03-16,280,280,280,280,srag
2020-03-17,326,326,326,326,srag
2020-03-18,425,425,425,425,srag
2020-03-19,530,530,530,530,srag
2020-03-20,623,623,623,623,srag
2020-03-21,735,735,735,735,srag
2020-03-22,813,813,813,813,srag
2020-03-23,937,937,937,937,srag
2020-03-24,1041,1041,1041,1041,srag
2020-03-25,1126,1126,1126,1126,srag
2020-03-26,1239,1239,1239,1239,srag
2020-03-27,1356,1356,1356,1356,srag
2020-03-28,1441,1441,1441,1441,srag
2020-03-29,1505,1505,1505,1505,srag
2020-03-30,1588,1588,1588,1588,srag
2020-03-31,1682,1682,1682,1682,srag
2020-04-01,1746,1746,1746,1746,srag
2020-04-02,1805,1805,1805,1805,srag
2020-04-03,1844,1844,1844,1844,srag
2020-04-04,1839,1839,1839,1839,srag
2020-04-05,1864,1864,1864,1864,srag
2020-04-06,1897,1897,1897,1897,srag
2020-04-07,1911,1911,1911,1911,srag
2020-04-08,1913,1913,1913,1913,srag
2020-04-09,1942,1942,1942,1942,srag
2020-04-10,1948,1948,1948,1948,srag
2020-04-11,1954,1954,1954,1954,srag
2020-04-12,1996,1996,1996,1996,srag
2020-04-13,2033,2033,2033,2033,srag
2020-04-14,2060,2060,2060,2060,srag
2020-04-15,2098,2098,2098,2098,srag
2020-04-16,2131,2131,2131,2131,srag
2020-04-17,2165,2165,2165,2165,srag
2020-04-18,2181,2181,2181,2181,srag
2020-04-19,2214,2214,2214,2214,srag
2020-04-20,2249,2249,2249,2249,srag
2020-04-21,2308,2308,2308,2308,srag
2020-04-22,2409,2409,2409,2409,srag
2020-04-23,2475,2475,2475,2475,srag
2020-04-24,2509,2509,2509,2509,srag
2020-04-25,2518,2518,2521,2518,srag
2020-04-26,2562,2562,2566,2562,srag
2020-04-27,2658,2658,2665,2658,srag
2020-04-28,2727,2730,2744,2727,srag
2020-04-29,2792,2797,2813,2792,srag
2020-04-30,2860,2867,2888,2860,srag
2020-05-01,2916,2926,2957,2916,srag
2020-05-02,2966,2978,3024,2968,srag
2020-05-03,3017,3032,3088,3020,srag
2020-05-04,3082,3101,3168,3086,srag
2020-05-05,3140,3165,3242,3145,srag
2020-05-06,3215,3247,3333,3222,srag
2020-05-07,3275,3320,3404,3283,srag
2020-05-08,3292,3348,3437,3302,srag
2020-05-09,3318,3388,3485,3330,srag
2020-05-10,3371,3452,3566,3385,srag
2020-05-11,3500,3595,3717,3520,srag
2020-05-12,3594,3698,3831,3619,srag
2020-05-13,3683,3796,3949,3713,srag
2020-05-14,3745,3883,4041,3781,srag
2020-05-15,3797,3955,4128,3840,srag
2020-05-16,3841,4024,4221,3895,srag
2020-05-17,3926,4131,4367,3994,srag
2020-05-18,4031,4263,4517,4117,srag
2020-05-19,4090,4352,4625,4203,srag
2020-05-20,4180,4493,4782,4313,srag
2020-05-21,4246,4617,4920,4413,srag
2020-05-22,4293,4719,5052,4483,srag
2020-05-23,4337,4835,5185,4575,srag
2020-05-24,4413,4990,5373,4715,srag
2020-05-25,4509,5178,5575,4869,srag
2020-05-26,4587,5359,5797,5016,srag
2020-05-27,4625,5489,5982,5136,srag
2020-05-28,4590,5604,6115,5212,srag
