"dt_notific","n.notific"
2020-02-13,1
2020-02-19,1
2020-03-05,3
2020-03-06,1
2020-03-12,1
2020-03-13,1
2020-03-19,2
2020-03-20,6
2020-03-21,1
2020-03-23,1
2020-03-25,1
2020-03-26,2
2020-03-27,2
2020-03-29,4
2020-03-30,7
2020-03-31,7
2020-04-01,5
2020-04-02,7
2020-04-03,4
2020-04-04,3
2020-04-05,1
2020-04-06,9
2020-04-07,1
2020-04-08,7
2020-04-09,7
2020-04-10,4
2020-04-11,4
2020-04-12,2
2020-04-13,8
2020-04-14,3
2020-04-15,9
2020-04-16,3
2020-04-17,4
2020-04-18,4
2020-04-19,3
2020-04-20,4
2020-04-21,2
2020-04-22,9
2020-04-23,8
2020-04-24,4
2020-04-25,3
2020-04-26,7
2020-04-27,3
2020-04-28,6
2020-04-29,6
2020-04-30,3
2020-05-01,5
2020-05-02,6
2020-05-03,3
2020-05-04,7
2020-05-05,8
2020-05-06,5
2020-05-07,6
2020-05-08,5
2020-05-09,1
2020-05-10,6
2020-05-11,8
2020-05-12,6
2020-05-13,6
2020-05-14,6
2020-05-15,4
2020-05-16,2
2020-05-17,1
2020-05-18,14
2020-05-19,9
2020-05-20,6
2020-05-21,10
2020-05-22,7
2020-05-23,1
2020-05-25,2
2020-05-26,8
2020-05-27,5
2020-05-28,1
2020-06-01,5
2020-06-02,1
2020-06-05,2
