"estimate","lower","upper","onset_date","n.reported"
14,14,14,2020-05-11,14
15,15,15,2020-05-12,15
14,14,14,2020-05-13,14
10,10,10,2020-05-14,10
9,9,11,2020-05-15,9
16,16,18,2020-05-16,16
12,12,14,2020-05-17,12
10,10,12,2020-05-18,10
10,10,12,2020-05-19,10
15,15,18,2020-05-20,15
14,14,17,2020-05-21,14
7,7,10,2020-05-22,7
14,14,18,2020-05-23,14
12,12,16,2020-05-24,12
15,14,18,2020-05-25,14
17,16,21,2020-05-26,16
25,24,30,2020-05-27,24
20,19,25,2020-05-28,19
17,15,21,2020-05-29,15
19,17,23,2020-05-30,17
19,17,25,2020-05-31,17
17,14,22,2020-06-01,14
13,10,18,2020-06-02,10
11,8,16,2020-06-03,8
14,11,20,2020-06-04,11
23,20,29,2020-06-05,19
17,13,23,2020-06-06,12
20,15,26,2020-06-07,14
20,16,27,2020-06-08,14
18,13,25,2020-06-09,11
14,9,22,2020-06-10,6
23,17,31,2020-06-11,13
25,19,34,2020-06-12,14
28,21,38,2020-06-13,15
24,16,35,2020-06-14,10
20,12,31,2020-06-15,5
22,14,35,2020-06-16,6
20,11,33,2020-06-17,2
26,16,40,2020-06-18,6
24,14,41,2020-06-19,3
