"estimate","lower","upper","onset_date","n.reported"
21,21,21,2020-05-27,21
14,14,14,2020-05-28,14
11,11,11,2020-05-29,11
11,11,11,2020-05-30,11
13,13,13,2020-05-31,13
13,13,13,2020-06-01,13
11,11,11,2020-06-02,11
9,9,10,2020-06-03,9
11,11,12,2020-06-04,11
14,14,15,2020-06-05,14
8,8,9,2020-06-06,8
12,12,14,2020-06-07,12
10,10,12,2020-06-08,10
15,15,17,2020-06-09,15
7,7,9,2020-06-10,7
12,12,14,2020-06-11,12
14,14,16,2020-06-12,14
15,15,17,2020-06-13,15
8,8,11,2020-06-14,8
7,6,9,2020-06-15,6
7,6,10,2020-06-16,6
9,8,12,2020-06-17,8
11,10,14,2020-06-18,10
10,9,14,2020-06-19,9
5,3,8,2020-06-20,3
15,13,19,2020-06-21,13
20,17,24,2020-06-22,17
13,10,18,2020-06-23,10
16,13,21,2020-06-24,13
14,10,18,2020-06-25,10
16,13,21,2020-06-26,12
11,8,16,2020-06-27,7
9,6,14,2020-06-28,5
13,9,18,2020-06-29,8
10,6,16,2020-06-30,5
10,6,16.0249999999996,2020-07-01,4
10,5,16,2020-07-02,3
9,4,16,2020-07-03,2
10,5,18,2020-07-04,2
10,4,19,2020-07-05,1
