"dt_evoluca","n.casos"
2020-03-27,1
2020-03-28,1
2020-03-31,1
2020-04-02,2
2020-04-04,1
2020-04-05,4
2020-04-08,1
2020-04-10,2
2020-04-13,2
2020-04-14,1
2020-04-15,1
2020-04-16,2
2020-04-19,1
2020-04-20,1
2020-04-21,2
2020-04-22,1
2020-04-23,1
2020-04-24,1
2020-04-25,4
2020-04-27,3
2020-04-28,1
2020-04-29,1
2020-04-30,3
2020-05-01,2
2020-05-02,2
2020-05-03,1
2020-05-05,3
2020-05-06,1
2020-05-08,2
2020-05-10,3
2020-05-11,2
2020-05-13,1
2020-05-14,4
2020-05-15,1
2020-05-16,3
2020-05-17,2
2020-05-19,3
2020-05-21,2
2020-05-22,3
2020-05-23,3
2020-05-24,3
2020-05-25,2
2020-05-26,3
2020-05-27,2
2020-05-28,1
2020-05-29,2
2020-05-30,2
2020-05-31,2
2020-06-01,2
